series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
power_price_SE1,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T16:00:00,2026-09-20T18:00:00+02:00,125.0,10.0,400.0,SEK/MWh
power_price_SE1,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T17:00:00,2026-09-20T19:00:00+02:00,145.0,15.0,450.0,SEK/MWh
power_price_SE1,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T18:00:00,2026-09-20T20:00:00+02:00,135.0,10.0,420.0,SEK/MWh
power_price_SE1,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T19:00:00,2026-09-20T21:00:00+02:00,105.0,5.0,350.0,SEK/MWh
power_price_SE1,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T20:00:00,2026-09-20T22:00:00+02:00,75.0,0.0,260.0,SEK/MWh
power_price_SE1,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T21:00:00,2026-09-20T23:00:00+02:00,55.0,-5.0,200.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T22:00:00,2026-09-20T00:00:00+02:00,15.0,-15.0,110.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T23:00:00,2026-09-20T01:00:00+02:00,8.0,-20.0,90.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T00:00:00,2026-09-20T02:00:00+02:00,3.0,-25.0,80.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T01:00:00,2026-09-20T03:00:00+02:00,0.0,-30.0,75.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T02:00:00,2026-09-20T04:00:00+02:00,0.0,-30.0,75.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T03:00:00,2026-09-20T05:00:00+02:00,2.0,-25.0,85.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T04:00:00,2026-09-20T06:00:00+02:00,8.0,-20.0,100.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T05:00:00,2026-09-20T07:00:00+02:00,18.0,-15.0,130.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T06:00:00,2026-09-20T08:00:00+02:00,30.0,-15.0,160.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T07:00:00,2026-09-20T09:00:00+02:00,25.0,-20.0,160.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T08:00:00,2026-09-20T10:00:00+02:00,10.0,-30.0,140.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T09:00:00,2026-09-20T11:00:00+02:00,0.0,-40.0,120.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T10:00:00,2026-09-20T12:00:00+02:00,-8.0,-50.0,100.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T11:00:00,2026-09-20T13:00:00+02:00,-12.0,-55.0,95.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T12:00:00,2026-09-20T14:00:00+02:00,-10.0,-50.0,100.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T13:00:00,2026-09-20T15:00:00+02:00,-2.0,-40.0,130.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T14:00:00,2026-09-20T16:00:00+02:00,18.0,-25.0,190.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T15:00:00,2026-09-20T17:00:00+02:00,50.0,-10.0,280.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T16:00:00,2026-09-20T18:00:00+02:00,90.0,0.0,380.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T17:00:00,2026-09-20T19:00:00+02:00,110.0,0.0,430.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T18:00:00,2026-09-20T20:00:00+02:00,100.0,0.0,400.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T19:00:00,2026-09-20T21:00:00+02:00,75.0,-5.0,330.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T20:00:00,2026-09-20T22:00:00+02:00,45.0,-10.0,240.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T21:00:00,2026-09-20T23:00:00+02:00,25.0,-15.0,170.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T22:00:00,2026-09-20T00:00:00+02:00,35.0,-10.0,210.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T23:00:00,2026-09-20T01:00:00+02:00,22.0,-15.0,180.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T00:00:00,2026-09-20T02:00:00+02:00,15.0,-20.0,160.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T01:00:00,2026-09-20T03:00:00+02:00,10.0,-25.0,150.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T02:00:00,2026-09-20T04:00:00+02:00,10.0,-25.0,150.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T03:00:00,2026-09-20T05:00:00+02:00,12.0,-20.0,170.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T04:00:00,2026-09-20T06:00:00+02:00,20.0,-15.0,210.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T05:00:00,2026-09-20T07:00:00+02:00,38.0,-5.0,280.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T06:00:00,2026-09-20T08:00:00+02:00,65.0,0.0,370.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T07:00:00,2026-09-20T09:00:00+02:00,60.0,-5.0,360.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T08:00:00,2026-09-20T10:00:00+02:00,35.0,-20.0,290.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T09:00:00,2026-09-20T11:00:00+02:00,10.0,-35.0,220.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T10:00:00,2026-09-20T12:00:00+02:00,0.0,-50.0,180.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T11:00:00,2026-09-20T13:00:00+02:00,-5.0,-60.0,170.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T12:00:00,2026-09-20T14:00:00+02:00,0.0,-55.0,190.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T13:00:00,2026-09-20T15:00:00+02:00,12.0,-40.0,260.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T14:00:00,2026-09-20T16:00:00+02:00,55.0,-15.0,390.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T15:00:00,2026-09-20T17:00:00+02:00,130.0,5.0,650.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T16:00:00,2026-09-20T18:00:00+02:00,220.0,25.0,900.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T17:00:00,2026-09-20T19:00:00+02:00,265.0,40.0,1050.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T18:00:00,2026-09-20T20:00:00+02:00,235.0,30.0,950.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T19:00:00,2026-09-20T21:00:00+02:00,170.0,10.0,750.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T20:00:00,2026-09-20T22:00:00+02:00,95.0,0.0,490.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T21:00:00,2026-09-20T23:00:00+02:00,60.0,-10.0,330.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T22:00:00,2026-09-20T00:00:00+02:00,45.0,-10.0,280.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T23:00:00,2026-09-20T01:00:00+02:00,30.0,-15.0,240.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T00:00:00,2026-09-20T02:00:00+02:00,20.0,-20.0,210.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T01:00:00,2026-09-20T03:00:00+02:00,15.0,-25.0,200.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T02:00:00,2026-09-20T04:00:00+02:00,15.0,-25.0,200.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T03:00:00,2026-09-20T05:00:00+02:00,18.0,-20.0,230.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T04:00:00,2026-09-20T06:00:00+02:00,30.0,-15.0,300.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T05:00:00,2026-09-20T07:00:00+02:00,55.0,-5.0,390.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T06:00:00,2026-09-20T08:00:00+02:00,85.0,0.0,510.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T07:00:00,2026-09-20T09:00:00+02:00,75.0,-10.0,500.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T08:00:00,2026-09-20T10:00:00+02:00,40.0,-25.0,390.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T09:00:00,2026-09-20T11:00:00+02:00,8.0,-50.0,300.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T10:00:00,2026-09-20T12:00:00+02:00,-8.0,-75.0,250.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T11:00:00,2026-09-20T13:00:00+02:00,-15.0,-90.0,250.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T12:00:00,2026-09-20T14:00:00+02:00,-8.0,-80.0,280.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T13:00:00,2026-09-20T15:00:00+02:00,10.0,-60.0,380.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T14:00:00,2026-09-20T16:00:00+02:00,70.0,-20.0,600.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T15:00:00,2026-09-20T17:00:00+02:00,185.0,10.0,1050.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T16:00:00,2026-09-20T18:00:00+02:00,320.0,35.0,1500.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T17:00:00,2026-09-20T19:00:00+02:00,385.0,50.0,1800.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T18:00:00,2026-09-20T20:00:00+02:00,340.0,40.0,1700.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T19:00:00,2026-09-20T21:00:00+02:00,230.0,15.0,1300.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T20:00:00,2026-09-20T22:00:00+02:00,130.0,0.0,850.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T21:00:00,2026-09-20T23:00:00+02:00,80.0,-10.0,540.0,SEK/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T22:00:00,2026-09-20T00:00:00+02:00,7.0,0.0,45.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T23:00:00,2026-09-20T01:00:00+02:00,6.0,0.0,40.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T00:00:00,2026-09-20T02:00:00+02:00,5.0,-1.0,35.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T01:00:00,2026-09-20T03:00:00+02:00,5.0,-1.0,35.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T02:00:00,2026-09-20T04:00:00+02:00,5.0,-1.0,35.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T03:00:00,2026-09-20T05:00:00+02:00,6.0,0.0,40.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T04:00:00,2026-09-20T06:00:00+02:00,8.0,0.0,50.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T05:00:00,2026-09-20T07:00:00+02:00,11.0,1.0,65.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T06:00:00,2026-09-20T08:00:00+02:00,14.0,3.0,85.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T07:00:00,2026-09-20T09:00:00+02:00,13.0,2.0,80.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T08:00:00,2026-09-20T10:00:00+02:00,10.0,0.0,70.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T09:00:00,2026-09-20T11:00:00+02:00,7.0,-2.0,60.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T10:00:00,2026-09-20T12:00:00+02:00,6.0,-3.0,55.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T11:00:00,2026-09-20T13:00:00+02:00,6.0,-4.0,55.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T12:00:00,2026-09-20T14:00:00+02:00,7.0,-3.0,60.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T13:00:00,2026-09-20T15:00:00+02:00,10.0,-1.0,75.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T14:00:00,2026-09-20T16:00:00+02:00,17.0,1.0,105.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T15:00:00,2026-09-20T17:00:00+02:00,28.0,6.0,160.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T16:00:00,2026-09-20T18:00:00+02:00,42.0,14.0,220.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T17:00:00,2026-09-20T19:00:00+02:00,48.0,18.0,260.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T18:00:00,2026-09-20T20:00:00+02:00,44.0,15.0,240.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T19:00:00,2026-09-20T21:00:00+02:00,34.0,9.0,200.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T20:00:00,2026-09-20T22:00:00+02:00,23.0,4.0,140.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T21:00:00,2026-09-20T23:00:00+02:00,16.0,1.0,90.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T22:00:00,2026-09-20T00:00:00+02:00,0.0,-25.0,14.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-19T23:00:00,2026-09-20T01:00:00+02:00,-1.0,-28.0,12.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T00:00:00,2026-09-20T02:00:00+02:00,-2.0,-30.0,10.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T01:00:00,2026-09-20T03:00:00+02:00,-2.0,-30.0,10.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T02:00:00,2026-09-20T04:00:00+02:00,-2.0,-30.0,10.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T03:00:00,2026-09-20T05:00:00+02:00,-1.0,-28.0,12.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T04:00:00,2026-09-20T06:00:00+02:00,0.0,-25.0,16.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T05:00:00,2026-09-20T07:00:00+02:00,1.0,-20.0,22.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T06:00:00,2026-09-20T08:00:00+02:00,3.0,-18.0,30.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T07:00:00,2026-09-20T09:00:00+02:00,2.0,-22.0,28.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T08:00:00,2026-09-20T10:00:00+02:00,0.0,-30.0,22.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T09:00:00,2026-09-20T11:00:00+02:00,-2.0,-40.0,15.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T10:00:00,2026-09-20T12:00:00+02:00,-4.0,-50.0,12.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T11:00:00,2026-09-20T13:00:00+02:00,-5.0,-60.0,10.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T12:00:00,2026-09-20T14:00:00+02:00,-4.0,-55.0,12.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T13:00:00,2026-09-20T15:00:00+02:00,-2.0,-45.0,18.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T14:00:00,2026-09-20T16:00:00+02:00,1.0,-35.0,28.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T15:00:00,2026-09-20T17:00:00+02:00,5.0,-25.0,45.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T16:00:00,2026-09-20T18:00:00+02:00,10.0,-18.0,65.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T17:00:00,2026-09-20T19:00:00+02:00,13.0,-15.0,80.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T18:00:00,2026-09-20T20:00:00+02:00,10.0,-20.0,70.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T19:00:00,2026-09-20T21:00:00+02:00,6.0,-25.0,55.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T20:00:00,2026-09-20T22:00:00+02:00,2.0,-30.0,35.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-19T11:06:08.704545+02:00,2026-09-20T21:00:00,2026-09-20T23:00:00+02:00,0.0,-30.0,22.0,EUR/MWh
