series,issued_at_local,feature_row_utc,target_utc,target_local,horizon_h,forecast,p10,p90,published_at_issue,published_value,naive_same_hour_yesterday,unit
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T19:00:00,2026-09-13T21:00:00+02:00,4,4.2659,,,True,5.0,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T20:00:00,2026-09-13T22:00:00+02:00,5,2.0652,,,True,2.07,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T21:00:00,2026-09-13T23:00:00+02:00,6,0.9897,,,True,1.0,0.97,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T22:00:00,2026-09-14T00:00:00+02:00,7,1.1796,-1.3022,2.9919,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T23:00:00,2026-09-14T01:00:00+02:00,8,1.0678,-0.7265,1.8829,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T00:00:00,2026-09-14T02:00:00+02:00,9,1.4723,-0.3145,2.3782,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T01:00:00,2026-09-14T03:00:00+02:00,10,1.1596,0.1115,1.7332,False,,2.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T02:00:00,2026-09-14T04:00:00+02:00,11,1.1206,-0.2119,1.9629,False,,2.2,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T03:00:00,2026-09-14T05:00:00+02:00,12,1.1343,-1.4623,1.9252,False,,2.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T04:00:00,2026-09-14T06:00:00+02:00,13,1.2794,-1.1472,1.8976,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T05:00:00,2026-09-14T07:00:00+02:00,14,1.3721,-1.7984,2.6651,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T06:00:00,2026-09-14T08:00:00+02:00,15,1.5191,-2.391,3.3711,False,,1.5,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T07:00:00,2026-09-14T09:00:00+02:00,16,1.4819,-4.1411,2.5096,False,,1.5,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T08:00:00,2026-09-14T10:00:00+02:00,17,1.8612,-2.853,2.929,False,,1.5,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T09:00:00,2026-09-14T11:00:00+02:00,18,1.7313,-4.8529,2.8167,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T10:00:00,2026-09-14T12:00:00+02:00,19,1.6755,-2.8343,2.0661,False,,2.5,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T11:00:00,2026-09-14T13:00:00+02:00,20,1.6552,-1.1804,2.1694,False,,2.33,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T12:00:00,2026-09-14T14:00:00+02:00,21,1.7366,-1.4179,1.7652,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T13:00:00,2026-09-14T15:00:00+02:00,22,1.9064,-2.8618,2.1116,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T14:00:00,2026-09-14T16:00:00+02:00,23,1.9999,-2.4149,2.2667,False,,2.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T15:00:00,2026-09-14T17:00:00+02:00,24,2.3133,-2.1619,2.7136,False,,2.14,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T16:00:00,2026-09-14T18:00:00+02:00,25,2.3576,-0.8085,2.6246,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T17:00:00,2026-09-14T19:00:00+02:00,26,2.688,-1.5137,2.9204,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T18:00:00,2026-09-14T20:00:00+02:00,27,2.6541,-3.3563,4.6254,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T19:00:00,2026-09-14T21:00:00+02:00,28,2.0475,-0.832,6.537,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T20:00:00,2026-09-14T22:00:00+02:00,29,1.8267,-0.5959,3.1122,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T21:00:00,2026-09-14T23:00:00+02:00,30,1.6969,-0.2639,3.539,False,,0.97,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T22:00:00,2026-09-15T00:00:00+02:00,31,1.4861,-0.8837,2.9458,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T23:00:00,2026-09-15T01:00:00+02:00,32,1.4579,-1.3227,2.047,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T00:00:00,2026-09-15T02:00:00+02:00,33,1.3802,-1.7315,2.064,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T01:00:00,2026-09-15T03:00:00+02:00,34,1.4595,-1.1727,1.6789,False,,2.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T02:00:00,2026-09-15T04:00:00+02:00,35,1.3846,-1.6591,1.8055,False,,2.2,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T03:00:00,2026-09-15T05:00:00+02:00,36,1.4767,-2.6712,2.151,False,,2.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T04:00:00,2026-09-15T06:00:00+02:00,37,1.467,-2.7266,2.1006,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T05:00:00,2026-09-15T07:00:00+02:00,38,1.4722,-7.5507,2.8716,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T06:00:00,2026-09-15T08:00:00+02:00,39,1.561,-3.6769,3.895,False,,1.5,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T07:00:00,2026-09-15T09:00:00+02:00,40,1.57,-3.8548,2.7685,False,,1.5,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T08:00:00,2026-09-15T10:00:00+02:00,41,1.7607,-4.4606,2.6099,False,,1.5,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T09:00:00,2026-09-15T11:00:00+02:00,42,1.5987,-6.5113,2.9438,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T10:00:00,2026-09-15T12:00:00+02:00,43,1.5234,-5.676,1.8291,False,,2.5,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T11:00:00,2026-09-15T13:00:00+02:00,44,1.7029,-6.1038,1.9748,False,,2.33,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T12:00:00,2026-09-15T14:00:00+02:00,45,1.8952,-7.7008,1.8081,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T13:00:00,2026-09-15T15:00:00+02:00,46,1.5959,-4.7113,1.5995,False,,1.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T14:00:00,2026-09-15T16:00:00+02:00,47,1.4461,-6.0984,1.5513,False,,2.0,EUR/MW
fcr_d_up_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T15:00:00,2026-09-15T17:00:00+02:00,48,1.3999,-4.9878,1.7701,False,,2.14,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T16:00:00,2026-09-13T18:00:00+02:00,1,1.4816,,,True,1.5,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T17:00:00,2026-09-13T19:00:00+02:00,2,1.0038,,,True,1.0,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T18:00:00,2026-09-13T20:00:00+02:00,3,1.0068,,,True,1.0,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T19:00:00,2026-09-13T21:00:00+02:00,4,1.0046,,,True,1.0,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T20:00:00,2026-09-13T22:00:00+02:00,5,0.9981,,,True,1.0,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T21:00:00,2026-09-13T23:00:00+02:00,6,1.014,,,True,1.0,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T22:00:00,2026-09-14T00:00:00+02:00,7,1.0357,-1.4807,2.7922,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-13T23:00:00,2026-09-14T01:00:00+02:00,8,0.975,-2.1184,1.683,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T00:00:00,2026-09-14T02:00:00+02:00,9,1.0668,-1.5905,2.1745,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T01:00:00,2026-09-14T03:00:00+02:00,10,1.0636,-1.8501,1.5285,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T02:00:00,2026-09-14T04:00:00+02:00,11,0.9943,-1.7825,2.2908,False,,1.04,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T03:00:00,2026-09-14T05:00:00+02:00,12,1.0186,-1.6686,1.7333,False,,1.5,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T04:00:00,2026-09-14T06:00:00+02:00,13,1.0707,-0.9016,2.6561,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T05:00:00,2026-09-14T07:00:00+02:00,14,0.9826,-1.5458,2.4542,False,,1.5,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T06:00:00,2026-09-14T08:00:00+02:00,15,0.9538,-0.8913,2.0783,False,,2.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T07:00:00,2026-09-14T09:00:00+02:00,16,0.9513,-0.6849,2.3034,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T08:00:00,2026-09-14T10:00:00+02:00,17,0.9731,-1.1915,2.1511,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T09:00:00,2026-09-14T11:00:00+02:00,18,0.9684,-1.0107,2.1117,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T10:00:00,2026-09-14T12:00:00+02:00,19,0.9771,-1.415,2.3438,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T11:00:00,2026-09-14T13:00:00+02:00,20,0.9616,-2.8231,2.554,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T12:00:00,2026-09-14T14:00:00+02:00,21,1.0319,-1.2602,3.0406,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T13:00:00,2026-09-14T15:00:00+02:00,22,1.0331,-2.1039,1.7895,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T14:00:00,2026-09-14T16:00:00+02:00,23,1.0095,-1.2516,2.1871,False,,2.14,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T15:00:00,2026-09-14T17:00:00+02:00,24,1.0791,-1.7023,4.7409,False,,1.5,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T16:00:00,2026-09-14T18:00:00+02:00,25,0.9249,-1.9355,8.463,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T17:00:00,2026-09-14T19:00:00+02:00,26,1.0331,-1.2295,6.483,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T18:00:00,2026-09-14T20:00:00+02:00,27,0.9177,-1.7726,2.1784,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T19:00:00,2026-09-14T21:00:00+02:00,28,0.8785,-1.6182,2.2113,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T20:00:00,2026-09-14T22:00:00+02:00,29,1.0245,-1.5769,1.5732,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T21:00:00,2026-09-14T23:00:00+02:00,30,0.8607,-1.9899,1.7391,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T22:00:00,2026-09-15T00:00:00+02:00,31,0.9617,-3.4871,2.2944,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-14T23:00:00,2026-09-15T01:00:00+02:00,32,1.1161,-4.5423,1.8348,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T00:00:00,2026-09-15T02:00:00+02:00,33,0.997,-4.9402,1.4629,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T01:00:00,2026-09-15T03:00:00+02:00,34,1.1193,-4.5721,1.4692,False,,1.0,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T02:00:00,2026-09-15T04:00:00+02:00,35,1.0158,-4.6513,1.9418,False,,1.04,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T03:00:00,2026-09-15T05:00:00+02:00,36,1.1068,-3.8202,1.6557,False,,1.5,EUR/MW
fcr_d_down_a2,2026-09-13T17:01:03.610894+02:00,2026-09-13T15:00:00,2026-09-15T04:00:00,2026-09-15T06:00:00+02:00,37,1.2398,-2.5439,2.4984,False,,1.0,EUR/MW
