series,issued_at_local,feature_row_utc,target_utc,target_local,horizon_h,forecast,p10,p90,published_at_issue,published_value,naive_same_hour_yesterday,unit
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T10:00:00,2026-09-14T12:00:00+02:00,1,1389.5885,,,True,1375.4125,162.0475,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T11:00:00,2026-09-14T13:00:00+02:00,2,1384.3752,,,True,1378.3675,168.795,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T12:00:00,2026-09-14T14:00:00+02:00,3,1372.1717,,,True,1421.5175,199.85,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T13:00:00,2026-09-14T15:00:00+02:00,4,1525.0358,,,True,1558.05,237.88,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T14:00:00,2026-09-14T16:00:00+02:00,5,1995.4136,,,True,1876.295,282.885,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T15:00:00,2026-09-14T17:00:00+02:00,6,2416.5839,,,True,2320.4075,300.805,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T16:00:00,2026-09-14T18:00:00+02:00,7,2368.8867,,,True,2535.085,330.845,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T17:00:00,2026-09-14T19:00:00+02:00,8,1965.7878,,,True,1838.2325,299.2525,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T18:00:00,2026-09-14T20:00:00+02:00,9,1534.037,,,True,1464.2975,248.5425,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T19:00:00,2026-09-14T21:00:00+02:00,10,1356.3638,,,True,1403.3725,220.245,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T20:00:00,2026-09-14T22:00:00+02:00,11,1122.3032,,,True,1100.205,181.175,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T21:00:00,2026-09-14T23:00:00+02:00,12,762.9432,,,True,763.37,169.2475,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T22:00:00,2026-09-15T00:00:00+02:00,13,765.5815,634.8074,852.6175,False,,168.825,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-14T23:00:00,2026-09-15T01:00:00+02:00,14,804.5573,683.8209,893.248,False,,179.6825,SEK/MWh
power_price_SE1,2026-09-14T11:00:52.598615+02:00,2026-09-14T09:00:00,2026-09-15T00:00:00,2026-09-15T02:00:00+02:00,15,688.1945,606.1379,806.6821,False,,209.6125,SEK/MWh
