series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-20T23:00:00,2026-09-21T01:00:00+02:00,3.0,-40.0,135.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T00:00:00,2026-09-21T02:00:00+02:00,0.0,-45.0,125.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T01:00:00,2026-09-21T03:00:00+02:00,-2.0,-50.0,125.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T02:00:00,2026-09-21T04:00:00+02:00,2.0,-45.0,145.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T03:00:00,2026-09-21T05:00:00+02:00,22.0,-30.0,210.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T04:00:00,2026-09-21T06:00:00+02:00,70.0,-10.0,350.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T05:00:00,2026-09-21T07:00:00+02:00,150.0,5.0,515.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T06:00:00,2026-09-21T08:00:00+02:00,205.0,15.0,610.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T07:00:00,2026-09-21T09:00:00+02:00,175.0,0.0,565.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T08:00:00,2026-09-21T10:00:00+02:00,115.0,-20.0,470.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T09:00:00,2026-09-21T11:00:00+02:00,70.0,-35.0,380.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T10:00:00,2026-09-21T12:00:00+02:00,35.0,-55.0,300.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T11:00:00,2026-09-21T13:00:00+02:00,25.0,-65.0,290.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T12:00:00,2026-09-21T14:00:00+02:00,40.0,-50.0,340.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T13:00:00,2026-09-21T15:00:00+02:00,80.0,-30.0,445.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T14:00:00,2026-09-21T16:00:00+02:00,145.0,-5.0,600.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T15:00:00,2026-09-21T17:00:00+02:00,230.0,25.0,790.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T16:00:00,2026-09-21T18:00:00+02:00,305.0,45.0,1010.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T17:00:00,2026-09-21T19:00:00+02:00,345.0,55.0,1100.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T18:00:00,2026-09-21T20:00:00+02:00,290.0,30.0,975.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T19:00:00,2026-09-21T21:00:00+02:00,200.0,0.0,765.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T20:00:00,2026-09-21T22:00:00+02:00,105.0,-20.0,500.0,SEK/MWh
power_price_SE2,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T21:00:00,2026-09-21T23:00:00+02:00,45.0,-30.0,315.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-20T22:00:00,2026-09-21T00:00:00+02:00,35.0,-15.0,250.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-20T23:00:00,2026-09-21T01:00:00+02:00,25.0,-20.0,225.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T00:00:00,2026-09-21T02:00:00+02:00,20.0,-25.0,215.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T01:00:00,2026-09-21T03:00:00+02:00,18.0,-30.0,215.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T02:00:00,2026-09-21T04:00:00+02:00,25.0,-25.0,260.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T03:00:00,2026-09-21T05:00:00+02:00,65.0,-10.0,390.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T04:00:00,2026-09-21T06:00:00+02:00,175.0,10.0,650.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T05:00:00,2026-09-21T07:00:00+02:00,310.0,40.0,940.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T06:00:00,2026-09-21T08:00:00+02:00,365.0,60.0,1050.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T07:00:00,2026-09-21T09:00:00+02:00,310.0,35.0,935.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T08:00:00,2026-09-21T10:00:00+02:00,200.0,0.0,700.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T09:00:00,2026-09-21T11:00:00+02:00,110.0,-25.0,480.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T10:00:00,2026-09-21T12:00:00+02:00,60.0,-45.0,355.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T11:00:00,2026-09-21T13:00:00+02:00,45.0,-55.0,330.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T12:00:00,2026-09-21T14:00:00+02:00,65.0,-45.0,395.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T13:00:00,2026-09-21T15:00:00+02:00,140.0,-15.0,595.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T14:00:00,2026-09-21T16:00:00+02:00,265.0,20.0,890.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T15:00:00,2026-09-21T17:00:00+02:00,450.0,65.0,1260.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T16:00:00,2026-09-21T18:00:00+02:00,620.0,105.0,1640.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T17:00:00,2026-09-21T19:00:00+02:00,690.0,130.0,1840.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T18:00:00,2026-09-21T20:00:00+02:00,585.0,100.0,1650.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T19:00:00,2026-09-21T21:00:00+02:00,405.0,55.0,1240.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T20:00:00,2026-09-21T22:00:00+02:00,225.0,10.0,800.0,SEK/MWh
power_price_SE3,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T21:00:00,2026-09-21T23:00:00+02:00,115.0,-5.0,510.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-20T22:00:00,2026-09-21T00:00:00+02:00,50.0,-10.0,360.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-20T23:00:00,2026-09-21T01:00:00+02:00,38.0,-15.0,325.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T00:00:00,2026-09-21T02:00:00+02:00,30.0,-20.0,310.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T01:00:00,2026-09-21T03:00:00+02:00,28.0,-25.0,310.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T02:00:00,2026-09-21T04:00:00+02:00,38.0,-20.0,370.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T03:00:00,2026-09-21T05:00:00+02:00,100.0,0.0,580.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T04:00:00,2026-09-21T06:00:00+02:00,290.0,25.0,1060.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T05:00:00,2026-09-21T07:00:00+02:00,480.0,60.0,1500.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T06:00:00,2026-09-21T08:00:00+02:00,530.0,75.0,1600.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T07:00:00,2026-09-21T09:00:00+02:00,420.0,40.0,1330.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T08:00:00,2026-09-21T10:00:00+02:00,260.0,0.0,950.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T09:00:00,2026-09-21T11:00:00+02:00,125.0,-35.0,625.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T10:00:00,2026-09-21T12:00:00+02:00,50.0,-65.0,415.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T11:00:00,2026-09-21T13:00:00+02:00,35.0,-75.0,375.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T12:00:00,2026-09-21T14:00:00+02:00,65.0,-55.0,480.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T13:00:00,2026-09-21T15:00:00+02:00,170.0,-15.0,750.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T14:00:00,2026-09-21T16:00:00+02:00,345.0,30.0,1190.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T15:00:00,2026-09-21T17:00:00+02:00,630.0,90.0,1770.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T16:00:00,2026-09-21T18:00:00+02:00,885.0,145.0,2410.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T17:00:00,2026-09-21T19:00:00+02:00,1020.0,185.0,2930.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T18:00:00,2026-09-21T20:00:00+02:00,900.0,140.0,2630.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T19:00:00,2026-09-21T21:00:00+02:00,630.0,70.0,1940.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T20:00:00,2026-09-21T22:00:00+02:00,345.0,15.0,1170.0,SEK/MWh
power_price_SE4,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T21:00:00,2026-09-21T23:00:00+02:00,170.0,0.0,715.0,SEK/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-20T22:00:00,2026-09-21T00:00:00+02:00,6.0,-2.0,45.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-20T23:00:00,2026-09-21T01:00:00+02:00,5.0,-3.0,42.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T00:00:00,2026-09-21T02:00:00+02:00,4.0,-3.0,40.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T01:00:00,2026-09-21T03:00:00+02:00,4.0,-3.0,40.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T02:00:00,2026-09-21T04:00:00+02:00,5.0,-2.0,45.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T03:00:00,2026-09-21T05:00:00+02:00,10.0,0.0,65.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T04:00:00,2026-09-21T06:00:00+02:00,23.0,2.0,105.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T05:00:00,2026-09-21T07:00:00+02:00,38.0,5.0,145.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T06:00:00,2026-09-21T08:00:00+02:00,43.0,7.0,165.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T07:00:00,2026-09-21T09:00:00+02:00,36.0,4.0,145.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T08:00:00,2026-09-21T10:00:00+02:00,26.0,0.0,115.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T09:00:00,2026-09-21T11:00:00+02:00,17.0,-3.0,90.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T10:00:00,2026-09-21T12:00:00+02:00,12.0,-5.0,75.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T11:00:00,2026-09-21T13:00:00+02:00,10.0,-6.0,70.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T12:00:00,2026-09-21T14:00:00+02:00,13.0,-4.0,85.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T13:00:00,2026-09-21T15:00:00+02:00,22.0,0.0,115.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T14:00:00,2026-09-21T16:00:00+02:00,38.0,4.0,160.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T15:00:00,2026-09-21T17:00:00+02:00,60.0,10.0,220.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T16:00:00,2026-09-21T18:00:00+02:00,80.0,17.0,280.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T17:00:00,2026-09-21T19:00:00+02:00,92.0,22.0,330.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T18:00:00,2026-09-21T20:00:00+02:00,79.0,16.0,295.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T19:00:00,2026-09-21T21:00:00+02:00,58.0,7.0,230.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T20:00:00,2026-09-21T22:00:00+02:00,35.0,1.0,150.0,EUR/MWh
mfrr_up,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T21:00:00,2026-09-21T23:00:00+02:00,20.0,-1.0,95.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-20T22:00:00,2026-09-21T00:00:00+02:00,-7.0,-35.0,12.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-20T23:00:00,2026-09-21T01:00:00+02:00,-8.0,-40.0,10.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T00:00:00,2026-09-21T02:00:00+02:00,-9.0,-50.0,10.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T01:00:00,2026-09-21T03:00:00+02:00,-9.0,-45.0,10.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T02:00:00,2026-09-21T04:00:00+02:00,-8.0,-45.0,12.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T03:00:00,2026-09-21T05:00:00+02:00,-5.0,-35.0,22.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T04:00:00,2026-09-21T06:00:00+02:00,0.0,-25.0,40.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T05:00:00,2026-09-21T07:00:00+02:00,7.0,-18.0,65.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T06:00:00,2026-09-21T08:00:00+02:00,10.0,-15.0,75.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T07:00:00,2026-09-21T09:00:00+02:00,6.0,-22.0,65.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T08:00:00,2026-09-21T10:00:00+02:00,0.0,-32.0,48.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T09:00:00,2026-09-21T11:00:00+02:00,-5.0,-45.0,32.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T10:00:00,2026-09-21T12:00:00+02:00,-9.0,-60.0,20.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T11:00:00,2026-09-21T13:00:00+02:00,-11.0,-70.0,18.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T12:00:00,2026-09-21T14:00:00+02:00,-9.0,-65.0,25.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T13:00:00,2026-09-21T15:00:00+02:00,-4.0,-50.0,43.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T14:00:00,2026-09-21T16:00:00+02:00,4.0,-35.0,70.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T15:00:00,2026-09-21T17:00:00+02:00,16.0,-25.0,105.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T16:00:00,2026-09-21T18:00:00+02:00,26.0,-20.0,140.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T17:00:00,2026-09-21T19:00:00+02:00,30.0,-18.0,155.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T18:00:00,2026-09-21T20:00:00+02:00,23.0,-25.0,130.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T19:00:00,2026-09-21T21:00:00+02:00,11.0,-35.0,95.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T20:00:00,2026-09-21T22:00:00+02:00,0.0,-45.0,60.0,EUR/MWh
mfrr_down,Scout,v0.1,2026-09-20T11:06:51.744994+02:00,2026-09-21T21:00:00,2026-09-21T23:00:00+02:00,-6.0,-50.0,32.0,EUR/MWh
