series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
power_price_SE1,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T17:00:00,2026-09-21T19:00:00+02:00,655.9054,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T18:00:00,2026-09-21T20:00:00+02:00,456.7673,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T19:00:00,2026-09-21T21:00:00+02:00,428.6812,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T20:00:00,2026-09-21T22:00:00+02:00,393.3434,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T21:00:00,2026-09-21T23:00:00+02:00,334.4832,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-20T22:00:00,2026-09-21T00:00:00+02:00,193.9953,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-20T23:00:00,2026-09-21T01:00:00+02:00,163.0527,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T00:00:00,2026-09-21T02:00:00+02:00,175.2162,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T01:00:00,2026-09-21T03:00:00+02:00,191.7033,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T02:00:00,2026-09-21T04:00:00+02:00,209.7615,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T03:00:00,2026-09-21T05:00:00+02:00,226.7772,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T04:00:00,2026-09-21T06:00:00+02:00,253.454,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T05:00:00,2026-09-21T07:00:00+02:00,358.3435,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T06:00:00,2026-09-21T08:00:00+02:00,524.0717,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T07:00:00,2026-09-21T09:00:00+02:00,425.7533,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T08:00:00,2026-09-21T10:00:00+02:00,475.9838,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T09:00:00,2026-09-21T11:00:00+02:00,318.8935,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T10:00:00,2026-09-21T12:00:00+02:00,318.5759,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T11:00:00,2026-09-21T13:00:00+02:00,309.7834,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T12:00:00,2026-09-21T14:00:00+02:00,293.6828,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T13:00:00,2026-09-21T15:00:00+02:00,378.2574,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T14:00:00,2026-09-21T16:00:00+02:00,322.5643,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T15:00:00,2026-09-21T17:00:00+02:00,493.181,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T16:00:00,2026-09-21T18:00:00+02:00,497.9126,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T17:00:00,2026-09-21T19:00:00+02:00,477.9754,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T18:00:00,2026-09-21T20:00:00+02:00,403.2718,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T19:00:00,2026-09-21T21:00:00+02:00,312.7586,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T20:00:00,2026-09-21T22:00:00+02:00,261.7462,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T21:00:00,2026-09-21T23:00:00+02:00,252.0009,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-20T22:00:00,2026-09-21T00:00:00+02:00,214.7985,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-20T23:00:00,2026-09-21T01:00:00+02:00,182.0883,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T00:00:00,2026-09-21T02:00:00+02:00,159.4717,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T01:00:00,2026-09-21T03:00:00+02:00,168.7407,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T02:00:00,2026-09-21T04:00:00+02:00,210.0215,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T03:00:00,2026-09-21T05:00:00+02:00,427.9077,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T04:00:00,2026-09-21T06:00:00+02:00,677.742,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T05:00:00,2026-09-21T07:00:00+02:00,800.2095,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T06:00:00,2026-09-21T08:00:00+02:00,833.5402,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T07:00:00,2026-09-21T09:00:00+02:00,760.4601,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T08:00:00,2026-09-21T10:00:00+02:00,605.3395,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T09:00:00,2026-09-21T11:00:00+02:00,493.286,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T10:00:00,2026-09-21T12:00:00+02:00,413.2771,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T11:00:00,2026-09-21T13:00:00+02:00,291.3514,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T12:00:00,2026-09-21T14:00:00+02:00,475.1815,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T13:00:00,2026-09-21T15:00:00+02:00,525.6951,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T14:00:00,2026-09-21T16:00:00+02:00,723.3701,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T15:00:00,2026-09-21T17:00:00+02:00,862.2205,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T16:00:00,2026-09-21T18:00:00+02:00,989.4581,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T17:00:00,2026-09-21T19:00:00+02:00,1040.0431,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T18:00:00,2026-09-21T20:00:00+02:00,984.2797,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T19:00:00,2026-09-21T21:00:00+02:00,843.1767,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T20:00:00,2026-09-21T22:00:00+02:00,736.0424,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T21:00:00,2026-09-21T23:00:00+02:00,600.7624,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-20T22:00:00,2026-09-21T00:00:00+02:00,217.055,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-20T23:00:00,2026-09-21T01:00:00+02:00,180.6226,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T00:00:00,2026-09-21T02:00:00+02:00,153.2422,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T01:00:00,2026-09-21T03:00:00+02:00,174.7814,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T02:00:00,2026-09-21T04:00:00+02:00,214.1453,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T03:00:00,2026-09-21T05:00:00+02:00,469.2398,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T04:00:00,2026-09-21T06:00:00+02:00,592.6006,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T05:00:00,2026-09-21T07:00:00+02:00,819.5613,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T06:00:00,2026-09-21T08:00:00+02:00,930.7698,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T07:00:00,2026-09-21T09:00:00+02:00,748.2402,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T08:00:00,2026-09-21T10:00:00+02:00,706.7626,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T09:00:00,2026-09-21T11:00:00+02:00,592.3216,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T10:00:00,2026-09-21T12:00:00+02:00,501.1582,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T11:00:00,2026-09-21T13:00:00+02:00,455.5281,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T12:00:00,2026-09-21T14:00:00+02:00,374.612,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T13:00:00,2026-09-21T15:00:00+02:00,473.1628,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T14:00:00,2026-09-21T16:00:00+02:00,709.6865,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T15:00:00,2026-09-21T17:00:00+02:00,1016.9684,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T16:00:00,2026-09-21T18:00:00+02:00,1356.394,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T17:00:00,2026-09-21T19:00:00+02:00,1402.4401,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T18:00:00,2026-09-21T20:00:00+02:00,1383.9132,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T19:00:00,2026-09-21T21:00:00+02:00,1206.1852,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T20:00:00,2026-09-21T22:00:00+02:00,1110.3378,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-20T11:01:12.226760+02:00,2026-09-21T21:00:00,2026-09-21T23:00:00+02:00,739.4625,,,SEK/MWh
