zone,target_local,target_utc,day_ahead,buy_day_ahead,energy_bid_up,hold_capacity_up,unit
SE2,2026-09-22T07:45:00+02:00,2026-09-22T05:45:00+00:00,130.0,False,135.0,True,EUR/MWh
SE2,2026-09-22T08:00:00+02:00,2026-09-22T06:00:00+00:00,205.04,False,210.04,True,EUR/MWh
SE2,2026-09-22T08:15:00+02:00,2026-09-22T06:15:00+00:00,226.23,False,231.23,True,EUR/MWh
SE2,2026-09-22T08:30:00+02:00,2026-09-22T06:30:00+00:00,225.54,False,230.54,True,EUR/MWh
SE2,2026-09-22T08:45:00+02:00,2026-09-22T06:45:00+00:00,199.54,False,204.54,True,EUR/MWh
SE2,2026-09-22T09:00:00+02:00,2026-09-22T07:00:00+00:00,224.07,False,229.07,True,EUR/MWh
SE2,2026-09-22T09:15:00+02:00,2026-09-22T07:15:00+00:00,207.45,False,212.45,True,EUR/MWh
SE2,2026-09-22T09:30:00+02:00,2026-09-22T07:30:00+00:00,185.1,False,190.1,True,EUR/MWh
SE2,2026-09-22T09:45:00+02:00,2026-09-22T07:45:00+00:00,166.16,False,171.16,True,EUR/MWh
SE2,2026-09-22T10:00:00+02:00,2026-09-22T08:00:00+00:00,179.99,False,184.99,True,EUR/MWh
SE2,2026-09-22T10:15:00+02:00,2026-09-22T08:15:00+00:00,169.94,False,174.94,True,EUR/MWh
SE2,2026-09-22T10:30:00+02:00,2026-09-22T08:30:00+00:00,163.21,False,168.21,True,EUR/MWh
SE2,2026-09-22T10:45:00+02:00,2026-09-22T08:45:00+00:00,159.62,False,164.62,True,EUR/MWh
SE2,2026-09-22T11:00:00+02:00,2026-09-22T09:00:00+00:00,157.27,False,162.27,True,EUR/MWh
SE2,2026-09-22T11:15:00+02:00,2026-09-22T09:15:00+00:00,146.58,False,151.58,True,EUR/MWh
SE2,2026-09-22T11:30:00+02:00,2026-09-22T09:30:00+00:00,139.93,False,144.93,True,EUR/MWh
SE2,2026-09-22T11:45:00+02:00,2026-09-22T09:45:00+00:00,130.86,False,135.86,True,EUR/MWh
SE2,2026-09-22T12:00:00+02:00,2026-09-22T10:00:00+00:00,124.18,False,129.18,True,EUR/MWh
SE2,2026-09-22T12:15:00+02:00,2026-09-22T10:15:00+00:00,127.76,False,132.76,True,EUR/MWh
SE2,2026-09-22T12:30:00+02:00,2026-09-22T10:30:00+00:00,121.95,False,126.95,True,EUR/MWh
SE2,2026-09-22T12:45:00+02:00,2026-09-22T10:45:00+00:00,111.09,False,116.09,True,EUR/MWh
SE2,2026-09-22T13:00:00+02:00,2026-09-22T11:00:00+00:00,116.02,False,121.02,True,EUR/MWh
SE2,2026-09-22T13:15:00+02:00,2026-09-22T11:15:00+00:00,112.8,False,117.8,True,EUR/MWh
SE2,2026-09-22T13:30:00+02:00,2026-09-22T11:30:00+00:00,111.13,False,116.13,True,EUR/MWh
SE2,2026-09-22T13:45:00+02:00,2026-09-22T11:45:00+00:00,108.06,False,113.06,True,EUR/MWh
SE2,2026-09-22T14:00:00+02:00,2026-09-22T12:00:00+00:00,114.21,False,119.21,True,EUR/MWh
SE2,2026-09-22T14:15:00+02:00,2026-09-22T12:15:00+00:00,118.56,False,123.56,True,EUR/MWh
SE2,2026-09-22T14:30:00+02:00,2026-09-22T12:30:00+00:00,117.01,False,122.01,True,EUR/MWh
SE2,2026-09-22T14:45:00+02:00,2026-09-22T12:45:00+00:00,124.7,False,129.7,True,EUR/MWh
SE2,2026-09-22T15:00:00+02:00,2026-09-22T13:00:00+00:00,128.09,False,133.09,True,EUR/MWh
SE2,2026-09-22T15:15:00+02:00,2026-09-22T13:15:00+00:00,132.27,False,137.27,True,EUR/MWh
SE2,2026-09-22T15:30:00+02:00,2026-09-22T13:30:00+00:00,141.03,False,146.03,True,EUR/MWh
SE2,2026-09-22T15:45:00+02:00,2026-09-22T13:45:00+00:00,150.78,False,155.78,True,EUR/MWh
SE2,2026-09-22T16:00:00+02:00,2026-09-22T14:00:00+00:00,148.52,False,153.52,True,EUR/MWh
SE2,2026-09-22T16:15:00+02:00,2026-09-22T14:15:00+00:00,156.62,False,161.62,True,EUR/MWh
SE2,2026-09-22T16:30:00+02:00,2026-09-22T14:30:00+00:00,172.1,False,177.1,True,EUR/MWh
SE2,2026-09-22T16:45:00+02:00,2026-09-22T14:45:00+00:00,205.65,False,210.65,True,EUR/MWh
SE2,2026-09-22T17:00:00+02:00,2026-09-22T15:00:00+00:00,165.42,False,170.42,True,EUR/MWh
SE2,2026-09-22T17:15:00+02:00,2026-09-22T15:15:00+00:00,200.09,False,205.09,True,EUR/MWh
SE2,2026-09-22T17:30:00+02:00,2026-09-22T15:30:00+00:00,216.69,False,221.69,True,EUR/MWh
SE2,2026-09-22T17:45:00+02:00,2026-09-22T15:45:00+00:00,248.33,False,253.33,True,EUR/MWh
SE2,2026-09-22T18:00:00+02:00,2026-09-22T16:00:00+00:00,226.19,False,231.19,True,EUR/MWh
SE2,2026-09-22T18:15:00+02:00,2026-09-22T16:15:00+00:00,269.48,False,274.48,True,EUR/MWh
SE2,2026-09-22T18:30:00+02:00,2026-09-22T16:30:00+00:00,337.83,False,342.83,True,EUR/MWh
SE2,2026-09-22T18:45:00+02:00,2026-09-22T16:45:00+00:00,326.59,False,331.59,True,EUR/MWh
SE2,2026-09-22T19:00:00+02:00,2026-09-22T17:00:00+00:00,313.08,False,318.08,True,EUR/MWh
SE2,2026-09-22T19:15:00+02:00,2026-09-22T17:15:00+00:00,207.89,False,212.89,True,EUR/MWh
SE2,2026-09-22T19:30:00+02:00,2026-09-22T17:30:00+00:00,202.05,False,207.05,True,EUR/MWh
SE2,2026-09-22T19:45:00+02:00,2026-09-22T17:45:00+00:00,209.78,False,214.78,True,EUR/MWh
SE2,2026-09-22T20:00:00+02:00,2026-09-22T18:00:00+00:00,200.65,False,205.65,True,EUR/MWh
SE2,2026-09-22T20:15:00+02:00,2026-09-22T18:15:00+00:00,197.02,False,202.02,True,EUR/MWh
SE2,2026-09-22T20:30:00+02:00,2026-09-22T18:30:00+00:00,186.11,False,191.11,True,EUR/MWh
SE2,2026-09-22T20:45:00+02:00,2026-09-22T18:45:00+00:00,168.85,False,173.85,True,EUR/MWh
SE2,2026-09-22T21:00:00+02:00,2026-09-22T19:00:00+00:00,185.53,False,190.53,True,EUR/MWh
SE2,2026-09-22T21:15:00+02:00,2026-09-22T19:15:00+00:00,172.76,False,177.76,True,EUR/MWh
SE2,2026-09-22T21:30:00+02:00,2026-09-22T19:30:00+00:00,175.18,False,180.18,True,EUR/MWh
SE2,2026-09-22T21:45:00+02:00,2026-09-22T19:45:00+00:00,157.47,False,162.47,True,EUR/MWh
SE2,2026-09-22T22:00:00+02:00,2026-09-22T20:00:00+00:00,59.55,False,64.55,True,EUR/MWh
SE2,2026-09-22T22:15:00+02:00,2026-09-22T20:15:00+00:00,62.82,False,67.82,True,EUR/MWh
SE2,2026-09-22T22:30:00+02:00,2026-09-22T20:30:00+00:00,60.8,False,65.8,True,EUR/MWh
SE2,2026-09-22T22:45:00+02:00,2026-09-22T20:45:00+00:00,46.16,False,51.16,True,EUR/MWh
SE2,2026-09-22T23:00:00+02:00,2026-09-22T21:00:00+00:00,60.8,False,65.8,True,EUR/MWh
SE2,2026-09-22T23:15:00+02:00,2026-09-22T21:15:00+00:00,54.62,False,59.62,True,EUR/MWh
SE2,2026-09-22T23:30:00+02:00,2026-09-22T21:30:00+00:00,46.16,False,51.16,True,EUR/MWh
SE2,2026-09-22T23:45:00+02:00,2026-09-22T21:45:00+00:00,41.95,False,46.95,True,EUR/MWh
SE3,2026-09-22T00:00:00+02:00,2026-09-21T22:00:00+00:00,114.94,False,119.94,True,EUR/MWh
SE3,2026-09-22T00:15:00+02:00,2026-09-21T22:15:00+00:00,111.99,False,116.99,True,EUR/MWh
SE3,2026-09-22T00:30:00+02:00,2026-09-21T22:30:00+00:00,108.73,False,113.73,True,EUR/MWh
SE3,2026-09-22T00:45:00+02:00,2026-09-21T22:45:00+00:00,109.75,False,114.75,True,EUR/MWh
SE3,2026-09-22T01:00:00+02:00,2026-09-21T23:00:00+00:00,109.65,False,114.65,True,EUR/MWh
SE3,2026-09-22T01:15:00+02:00,2026-09-21T23:15:00+00:00,108.62,False,113.62,True,EUR/MWh
SE3,2026-09-22T01:30:00+02:00,2026-09-21T23:30:00+00:00,110.96,False,115.96,True,EUR/MWh
SE3,2026-09-22T01:45:00+02:00,2026-09-21T23:45:00+00:00,111.03,False,116.03,True,EUR/MWh
SE3,2026-09-22T02:00:00+02:00,2026-09-22T00:00:00+00:00,109.21,False,114.21,True,EUR/MWh
SE3,2026-09-22T02:15:00+02:00,2026-09-22T00:15:00+00:00,110.14,False,115.14,True,EUR/MWh
SE3,2026-09-22T02:30:00+02:00,2026-09-22T00:30:00+00:00,111.07,False,116.07,True,EUR/MWh
SE3,2026-09-22T02:45:00+02:00,2026-09-22T00:45:00+00:00,111.61,False,116.61,True,EUR/MWh
SE3,2026-09-22T03:00:00+02:00,2026-09-22T01:00:00+00:00,108.68,False,113.68,True,EUR/MWh
SE3,2026-09-22T03:15:00+02:00,2026-09-22T01:15:00+00:00,109.77,False,114.77,True,EUR/MWh
SE3,2026-09-22T03:30:00+02:00,2026-09-22T01:30:00+00:00,110.0,False,115.0,True,EUR/MWh
SE3,2026-09-22T03:45:00+02:00,2026-09-22T01:45:00+00:00,117.5,False,122.5,True,EUR/MWh
SE3,2026-09-22T04:00:00+02:00,2026-09-22T02:00:00+00:00,109.32,False,114.32,True,EUR/MWh
SE3,2026-09-22T04:15:00+02:00,2026-09-22T02:15:00+00:00,110.77,False,115.77,True,EUR/MWh
SE3,2026-09-22T04:30:00+02:00,2026-09-22T02:30:00+00:00,114.22,False,119.22,True,EUR/MWh
SE3,2026-09-22T04:45:00+02:00,2026-09-22T02:45:00+00:00,125.42,False,130.42,True,EUR/MWh
SE3,2026-09-22T05:00:00+02:00,2026-09-22T03:00:00+00:00,105.73,False,110.73,True,EUR/MWh
SE3,2026-09-22T05:15:00+02:00,2026-09-22T03:15:00+00:00,115.97,False,120.97,True,EUR/MWh
SE3,2026-09-22T05:30:00+02:00,2026-09-22T03:30:00+00:00,131.13,False,136.13,True,EUR/MWh
SE3,2026-09-22T05:45:00+02:00,2026-09-22T03:45:00+00:00,184.99,False,189.99,True,EUR/MWh
SE3,2026-09-22T06:00:00+02:00,2026-09-22T04:00:00+00:00,156.0,False,161.0,True,EUR/MWh
SE3,2026-09-22T06:15:00+02:00,2026-09-22T04:15:00+00:00,199.31,False,204.31,True,EUR/MWh
SE3,2026-09-22T06:30:00+02:00,2026-09-22T04:30:00+00:00,216.09,False,221.09,True,EUR/MWh
SE3,2026-09-22T06:45:00+02:00,2026-09-22T04:45:00+00:00,231.27,False,236.27,True,EUR/MWh
SE3,2026-09-22T07:00:00+02:00,2026-09-22T05:00:00+00:00,237.31,False,242.31,True,EUR/MWh
SE3,2026-09-22T07:15:00+02:00,2026-09-22T05:15:00+00:00,244.24,False,249.24,True,EUR/MWh
SE3,2026-09-22T07:30:00+02:00,2026-09-22T05:30:00+00:00,237.79,False,242.79,True,EUR/MWh
SE3,2026-09-22T07:45:00+02:00,2026-09-22T05:45:00+00:00,231.85,False,236.85,True,EUR/MWh
SE3,2026-09-22T08:00:00+02:00,2026-09-22T06:00:00+00:00,219.21,False,224.21,True,EUR/MWh
SE3,2026-09-22T08:15:00+02:00,2026-09-22T06:15:00+00:00,229.69,False,234.69,True,EUR/MWh
SE3,2026-09-22T08:30:00+02:00,2026-09-22T06:30:00+00:00,226.6,False,231.6,True,EUR/MWh
SE3,2026-09-22T08:45:00+02:00,2026-09-22T06:45:00+00:00,199.62,False,204.62,True,EUR/MWh
SE3,2026-09-22T09:00:00+02:00,2026-09-22T07:00:00+00:00,225.17,False,230.17,True,EUR/MWh
SE3,2026-09-22T09:15:00+02:00,2026-09-22T07:15:00+00:00,207.82,False,212.82,True,EUR/MWh
SE3,2026-09-22T09:30:00+02:00,2026-09-22T07:30:00+00:00,185.32,False,190.32,True,EUR/MWh
SE3,2026-09-22T09:45:00+02:00,2026-09-22T07:45:00+00:00,166.18,False,171.18,True,EUR/MWh
SE3,2026-09-22T10:00:00+02:00,2026-09-22T08:00:00+00:00,180.09,False,185.09,True,EUR/MWh
SE3,2026-09-22T10:15:00+02:00,2026-09-22T08:15:00+00:00,169.96,False,174.96,True,EUR/MWh
SE3,2026-09-22T10:30:00+02:00,2026-09-22T08:30:00+00:00,163.23,False,168.23,True,EUR/MWh
SE3,2026-09-22T10:45:00+02:00,2026-09-22T08:45:00+00:00,159.64,False,164.64,True,EUR/MWh
SE3,2026-09-22T11:00:00+02:00,2026-09-22T09:00:00+00:00,157.37,False,162.37,True,EUR/MWh
SE3,2026-09-22T11:15:00+02:00,2026-09-22T09:15:00+00:00,147.25,False,152.25,True,EUR/MWh
SE3,2026-09-22T11:30:00+02:00,2026-09-22T09:30:00+00:00,141.11,False,146.11,True,EUR/MWh
