series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T05:00:00,2026-09-24T07:00:00+02:00,1.2209,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T06:00:00,2026-09-24T08:00:00+02:00,1.2179,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T07:00:00,2026-09-24T09:00:00+02:00,1.2199,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T08:00:00,2026-09-24T10:00:00+02:00,1.2214,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T09:00:00,2026-09-24T11:00:00+02:00,1.2205,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T10:00:00,2026-09-24T12:00:00+02:00,1.2227,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T11:00:00,2026-09-24T13:00:00+02:00,1.2198,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T12:00:00,2026-09-24T14:00:00+02:00,1.2203,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T13:00:00,2026-09-24T15:00:00+02:00,1.2223,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T14:00:00,2026-09-24T16:00:00+02:00,1.2197,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T15:00:00,2026-09-24T17:00:00+02:00,1.2208,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T16:00:00,2026-09-24T18:00:00+02:00,1.2098,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T17:00:00,2026-09-24T19:00:00+02:00,1.2141,0.97,1.6,EUR/MW
