series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T05:00:00,2026-09-24T07:00:00+02:00,441.9769,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T06:00:00,2026-09-24T08:00:00+02:00,439.9666,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T07:00:00,2026-09-24T09:00:00+02:00,440.2673,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T08:00:00,2026-09-24T10:00:00+02:00,439.5398,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T09:00:00,2026-09-24T11:00:00+02:00,439.9919,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T10:00:00,2026-09-24T12:00:00+02:00,433.9258,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T11:00:00,2026-09-24T13:00:00+02:00,440.0051,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T12:00:00,2026-09-24T14:00:00+02:00,440.2075,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T13:00:00,2026-09-24T15:00:00+02:00,440.1131,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T14:00:00,2026-09-24T16:00:00+02:00,438.9528,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T15:00:00,2026-09-24T17:00:00+02:00,439.7856,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T16:00:00,2026-09-24T18:00:00+02:00,440.0298,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T17:00:00,2026-09-24T19:00:00+02:00,438.8047,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T18:00:00,2026-09-24T20:00:00+02:00,439.262,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T19:00:00,2026-09-24T21:00:00+02:00,437.481,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T20:00:00,2026-09-24T22:00:00+02:00,439.5938,26.4355,1150.274,SEK/MWh
power_price_SE2,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T21:00:00,2026-09-24T23:00:00+02:00,439.8419,26.4355,1150.274,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-23T22:00:00,2026-09-24T00:00:00+02:00,741.6578,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-23T23:00:00,2026-09-24T01:00:00+02:00,739.6382,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T00:00:00,2026-09-24T02:00:00+02:00,738.8776,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T01:00:00,2026-09-24T03:00:00+02:00,746.6395,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T02:00:00,2026-09-24T04:00:00+02:00,744.1541,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T03:00:00,2026-09-24T05:00:00+02:00,752.6126,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T04:00:00,2026-09-24T06:00:00+02:00,746.1147,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T05:00:00,2026-09-24T07:00:00+02:00,747.611,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T06:00:00,2026-09-24T08:00:00+02:00,742.8576,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T07:00:00,2026-09-24T09:00:00+02:00,742.3465,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T08:00:00,2026-09-24T10:00:00+02:00,749.1631,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T09:00:00,2026-09-24T11:00:00+02:00,738.4089,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T10:00:00,2026-09-24T12:00:00+02:00,734.1935,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T11:00:00,2026-09-24T13:00:00+02:00,747.124,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T12:00:00,2026-09-24T14:00:00+02:00,748.7936,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T13:00:00,2026-09-24T15:00:00+02:00,778.7516,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T14:00:00,2026-09-24T16:00:00+02:00,738.6973,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T15:00:00,2026-09-24T17:00:00+02:00,745.5872,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T16:00:00,2026-09-24T18:00:00+02:00,744.7271,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T17:00:00,2026-09-24T19:00:00+02:00,745.4371,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T18:00:00,2026-09-24T20:00:00+02:00,742.8509,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T19:00:00,2026-09-24T21:00:00+02:00,742.5441,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T20:00:00,2026-09-24T22:00:00+02:00,742.7587,53.4065,1549.2115,SEK/MWh
power_price_SE3,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T21:00:00,2026-09-24T23:00:00+02:00,740.1892,53.4065,1549.2115,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-23T22:00:00,2026-09-24T00:00:00+02:00,972.8156,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-23T23:00:00,2026-09-24T01:00:00+02:00,969.5709,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T00:00:00,2026-09-24T02:00:00+02:00,970.7156,62.47,2103.8555,SEK/MWh
