series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-23T22:00:00,2026-09-24T00:00:00+02:00,617.0182,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-23T23:00:00,2026-09-24T01:00:00+02:00,540.0545,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T00:00:00,2026-09-24T02:00:00+02:00,427.5006,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T01:00:00,2026-09-24T03:00:00+02:00,443.7636,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T02:00:00,2026-09-24T04:00:00+02:00,457.6132,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T03:00:00,2026-09-24T05:00:00+02:00,615.4518,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T04:00:00,2026-09-24T06:00:00+02:00,651.1147,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T05:00:00,2026-09-24T07:00:00+02:00,817.006,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T06:00:00,2026-09-24T08:00:00+02:00,898.3782,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T07:00:00,2026-09-24T09:00:00+02:00,885.5033,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T08:00:00,2026-09-24T10:00:00+02:00,845.106,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T09:00:00,2026-09-24T11:00:00+02:00,728.8055,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T10:00:00,2026-09-24T12:00:00+02:00,691.8641,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T11:00:00,2026-09-24T13:00:00+02:00,544.4042,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T12:00:00,2026-09-24T14:00:00+02:00,633.6646,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T13:00:00,2026-09-24T15:00:00+02:00,634.267,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T14:00:00,2026-09-24T16:00:00+02:00,753.2207,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T15:00:00,2026-09-24T17:00:00+02:00,839.5424,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T16:00:00,2026-09-24T18:00:00+02:00,838.3805,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T17:00:00,2026-09-24T19:00:00+02:00,766.2581,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T18:00:00,2026-09-24T20:00:00+02:00,654.0048,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T19:00:00,2026-09-24T21:00:00+02:00,577.8626,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T20:00:00,2026-09-24T22:00:00+02:00,451.6067,,,SEK/MWh
power_price_SE1,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T21:00:00,2026-09-24T23:00:00+02:00,409.1234,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-23T22:00:00,2026-09-24T00:00:00+02:00,398.4506,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-23T23:00:00,2026-09-24T01:00:00+02:00,408.9173,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T00:00:00,2026-09-24T02:00:00+02:00,378.1332,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-23T11:00:50.978502+02:00,2026-09-24T01:00:00,2026-09-24T03:00:00+02:00,340.2771,,,SEK/MWh
