series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T10:00:00,2026-09-19T12:00:00+02:00,7.5,3.0,16.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T11:00:00,2026-09-19T13:00:00+02:00,8.5,3.5,20.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T12:00:00,2026-09-19T14:00:00+02:00,8.0,3.0,18.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T13:00:00,2026-09-19T15:00:00+02:00,9.0,4.0,23.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T14:00:00,2026-09-19T16:00:00+02:00,10.0,4.5,25.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T15:00:00,2026-09-19T17:00:00+02:00,10.0,4.5,24.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T16:00:00,2026-09-19T18:00:00+02:00,10.5,5.0,25.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T17:00:00,2026-09-19T19:00:00+02:00,11.0,5.0,25.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T18:00:00,2026-09-19T20:00:00+02:00,9.0,4.0,22.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T19:00:00,2026-09-19T21:00:00+02:00,8.0,3.5,18.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T20:00:00,2026-09-19T22:00:00+02:00,7.0,3.0,16.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T21:00:00,2026-09-19T23:00:00+02:00,7.0,3.0,16.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-18T22:00:00,2026-09-19T00:00:00+02:00,1.0,,2.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-18T23:00:00,2026-09-19T01:00:00+02:00,1.0,,2.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T00:00:00,2026-09-19T02:00:00+02:00,1.0,,2.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T01:00:00,2026-09-19T03:00:00+02:00,1.0,,2.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T02:00:00,2026-09-19T04:00:00+02:00,1.0,,2.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T03:00:00,2026-09-19T05:00:00+02:00,1.0,,2.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T04:00:00,2026-09-19T06:00:00+02:00,1.0,,2.3,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T05:00:00,2026-09-19T07:00:00+02:00,1.1,,2.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T06:00:00,2026-09-19T08:00:00+02:00,1.3,,3.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T07:00:00,2026-09-19T09:00:00+02:00,1.3,,3.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T08:00:00,2026-09-19T10:00:00+02:00,1.3,,3.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T09:00:00,2026-09-19T11:00:00+02:00,1.2,,2.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T10:00:00,2026-09-19T12:00:00+02:00,1.1,,2.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T11:00:00,2026-09-19T13:00:00+02:00,1.0,,2.3,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T12:00:00,2026-09-19T14:00:00+02:00,1.0,,2.3,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T13:00:00,2026-09-19T15:00:00+02:00,1.0,,2.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T14:00:00,2026-09-19T16:00:00+02:00,1.0,,2.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T15:00:00,2026-09-19T17:00:00+02:00,1.1,,3.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T16:00:00,2026-09-19T18:00:00+02:00,1.2,,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T17:00:00,2026-09-19T19:00:00+02:00,1.2,,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T18:00:00,2026-09-19T20:00:00+02:00,1.2,,4.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T19:00:00,2026-09-19T21:00:00+02:00,1.1,,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T20:00:00,2026-09-19T22:00:00+02:00,1.0,,2.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T21:00:00,2026-09-19T23:00:00+02:00,1.0,,2.5,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-18T22:00:00,2026-09-19T00:00:00+02:00,1.0,0.5,1.8,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-18T23:00:00,2026-09-19T01:00:00+02:00,1.0,0.5,1.8,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T00:00:00,2026-09-19T02:00:00+02:00,1.0,0.5,1.8,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T01:00:00,2026-09-19T03:00:00+02:00,1.0,0.5,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T02:00:00,2026-09-19T04:00:00+02:00,1.1,0.5,2.3,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T03:00:00,2026-09-19T05:00:00+02:00,1.3,0.6,3.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T04:00:00,2026-09-19T06:00:00+02:00,1.3,0.6,3.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T05:00:00,2026-09-19T07:00:00+02:00,1.1,0.5,2.3,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T06:00:00,2026-09-19T08:00:00+02:00,1.0,0.4,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T07:00:00,2026-09-19T09:00:00+02:00,1.0,0.3,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T08:00:00,2026-09-19T10:00:00+02:00,1.0,0.4,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T09:00:00,2026-09-19T11:00:00+02:00,1.0,0.5,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T10:00:00,2026-09-19T12:00:00+02:00,1.0,0.5,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T11:00:00,2026-09-19T13:00:00+02:00,1.2,0.5,3.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T12:00:00,2026-09-19T14:00:00+02:00,1.1,0.5,2.5,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T13:00:00,2026-09-19T15:00:00+02:00,1.1,0.5,2.5,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T14:00:00,2026-09-19T16:00:00+02:00,1.1,0.5,2.5,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T15:00:00,2026-09-19T17:00:00+02:00,1.1,0.5,2.5,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T16:00:00,2026-09-19T18:00:00+02:00,1.0,0.5,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T17:00:00,2026-09-19T19:00:00+02:00,1.0,0.5,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T18:00:00,2026-09-19T20:00:00+02:00,1.0,0.5,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T19:00:00,2026-09-19T21:00:00+02:00,1.0,0.5,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T20:00:00,2026-09-19T22:00:00+02:00,1.0,0.5,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-18T17:08:55.827254+02:00,2026-09-19T21:00:00,2026-09-19T23:00:00+02:00,1.0,0.5,2.0,EUR/MW
