series,issued_at_local,feature_row_utc,target_utc,target_local,horizon_h,forecast,p10,p90,published_at_issue,published_value,naive_same_hour_yesterday,unit
fcr_n_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T19:00:00,2026-09-19T21:00:00+02:00,45,13.6985,5.6532,21.2958,False,,12.66,EUR/MW
fcr_n_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T20:00:00,2026-09-19T22:00:00+02:00,46,13.5208,4.9927,20.2967,False,,12.66,EUR/MW
fcr_n_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T21:00:00,2026-09-19T23:00:00+02:00,47,13.5538,6.6458,21.5883,False,,13.2,EUR/MW
fcr_n_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T22:00:00,2026-09-20T00:00:00+02:00,48,13.3644,4.0947,18.8579,False,,11.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-17T23:00:00,2026-09-18T01:00:00+02:00,1,3.0656,,,True,3.0,3.5,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T00:00:00,2026-09-18T02:00:00+02:00,2,2.7454,,,True,2.73,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T01:00:00,2026-09-18T03:00:00+02:00,3,2.5678,,,True,2.42,3.3,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T02:00:00,2026-09-18T04:00:00+02:00,4,2.2939,,,True,2.4,4.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T03:00:00,2026-09-18T05:00:00+02:00,5,1.7155,,,True,1.8,1.76,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T04:00:00,2026-09-18T06:00:00+02:00,6,1.7465,,,True,1.81,1.2,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T05:00:00,2026-09-18T07:00:00+02:00,7,3.0747,,,True,3.0,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T06:00:00,2026-09-18T08:00:00+02:00,8,3.8003,,,True,3.56,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T07:00:00,2026-09-18T09:00:00+02:00,9,3.07,,,True,3.0,5.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T08:00:00,2026-09-18T10:00:00+02:00,10,4.0248,,,True,3.87,5.85,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T09:00:00,2026-09-18T11:00:00+02:00,11,3.6419,,,True,3.49,5.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T10:00:00,2026-09-18T12:00:00+02:00,12,3.9666,,,True,3.8,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T11:00:00,2026-09-18T13:00:00+02:00,13,3.8251,,,True,3.74,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T12:00:00,2026-09-18T14:00:00+02:00,14,3.124,,,True,3.0,3.89,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T13:00:00,2026-09-18T15:00:00+02:00,15,2.1805,,,True,2.19,5.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T14:00:00,2026-09-18T16:00:00+02:00,16,2.2651,,,True,2.3,3.8,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T15:00:00,2026-09-18T17:00:00+02:00,17,3.1029,,,True,3.0,4.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T16:00:00,2026-09-18T18:00:00+02:00,18,1.707,,,True,1.81,4.94,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T17:00:00,2026-09-18T19:00:00+02:00,19,1.7065,,,True,1.8,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T18:00:00,2026-09-18T20:00:00+02:00,20,1.6468,,,True,1.8,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T19:00:00,2026-09-18T21:00:00+02:00,21,1.6762,,,True,1.8,3.8,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T20:00:00,2026-09-18T22:00:00+02:00,22,1.6131,,,True,1.81,3.8,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T21:00:00,2026-09-18T23:00:00+02:00,23,1.6748,,,True,1.81,5.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T22:00:00,2026-09-19T00:00:00+02:00,24,2.2318,0.3643,4.3732,False,,2.6,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T23:00:00,2026-09-19T01:00:00+02:00,25,2.2659,0.0529,4.0128,False,,3.5,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T00:00:00,2026-09-19T02:00:00+02:00,26,2.2236,0.2807,3.8849,False,,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T01:00:00,2026-09-19T03:00:00+02:00,27,2.2352,-0.0777,3.6163,False,,3.3,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T02:00:00,2026-09-19T04:00:00+02:00,28,2.1553,-0.8317,3.4471,False,,4.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T03:00:00,2026-09-19T05:00:00+02:00,29,2.5943,-1.006,3.6379,False,,1.76,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T04:00:00,2026-09-19T06:00:00+02:00,30,2.9034,-0.829,4.2795,False,,1.2,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T05:00:00,2026-09-19T07:00:00+02:00,31,2.9904,-1.1748,3.9043,False,,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T06:00:00,2026-09-19T08:00:00+02:00,32,3.1076,-1.0606,4.1734,False,,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T07:00:00,2026-09-19T09:00:00+02:00,33,2.9824,-1.3087,4.7588,False,,5.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T08:00:00,2026-09-19T10:00:00+02:00,34,2.9961,-1.566,5.3641,False,,5.85,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T09:00:00,2026-09-19T11:00:00+02:00,35,3.1235,-1.5425,5.6117,False,,5.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T10:00:00,2026-09-19T12:00:00+02:00,36,3.0105,-1.6405,3.7701,False,,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T11:00:00,2026-09-19T13:00:00+02:00,37,2.836,-1.7084,3.3317,False,,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T12:00:00,2026-09-19T14:00:00+02:00,38,3.4304,-0.4754,4.1878,False,,3.89,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T13:00:00,2026-09-19T15:00:00+02:00,39,3.1943,-0.7532,3.0283,False,,5.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T14:00:00,2026-09-19T16:00:00+02:00,40,2.9159,-1.1567,4.0409,False,,3.8,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T15:00:00,2026-09-19T17:00:00+02:00,41,2.8539,-1.109,3.0801,False,,4.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T16:00:00,2026-09-19T18:00:00+02:00,42,3.2281,-1.0878,4.3815,False,,4.94,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T17:00:00,2026-09-19T19:00:00+02:00,43,3.0866,0.3571,4.6678,False,,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T18:00:00,2026-09-19T20:00:00+02:00,44,2.9124,-0.3548,5.3329,False,,3.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T19:00:00,2026-09-19T21:00:00+02:00,45,2.8141,-0.2425,4.8763,False,,3.8,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T20:00:00,2026-09-19T22:00:00+02:00,46,2.5307,0.374,4.6632,False,,3.8,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T21:00:00,2026-09-19T23:00:00+02:00,47,2.3316,-0.0018,4.6617,False,,5.0,EUR/MW
fcr_d_up_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T22:00:00,2026-09-20T00:00:00+02:00,48,2.2432,-0.2575,3.5833,False,,2.6,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-17T23:00:00,2026-09-18T01:00:00+02:00,1,1.2869,,,True,1.4,1.44,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T00:00:00,2026-09-18T02:00:00+02:00,2,1.2508,,,True,1.46,1.3,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T01:00:00,2026-09-18T03:00:00+02:00,3,2.931,,,True,3.0,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T02:00:00,2026-09-18T04:00:00+02:00,4,2.8845,,,True,3.0,1.8,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T03:00:00,2026-09-18T05:00:00+02:00,5,2.0109,,,True,2.1,3.47,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T04:00:00,2026-09-18T06:00:00+02:00,6,3.7387,,,True,3.81,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T05:00:00,2026-09-18T07:00:00+02:00,7,1.6762,,,True,1.8,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T06:00:00,2026-09-18T08:00:00+02:00,8,1.3859,,,True,1.5,1.44,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T07:00:00,2026-09-18T09:00:00+02:00,9,1.0078,,,True,1.15,1.44,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T08:00:00,2026-09-18T10:00:00+02:00,10,1.13,,,True,1.3,1.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T09:00:00,2026-09-18T11:00:00+02:00,11,1.1544,,,True,1.3,1.02,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T10:00:00,2026-09-18T12:00:00+02:00,12,1.1789,,,True,1.3,1.15,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T11:00:00,2026-09-18T13:00:00+02:00,13,1.0011,,,True,1.15,1.53,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T12:00:00,2026-09-18T14:00:00+02:00,14,1.0456,,,True,1.2,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T13:00:00,2026-09-18T15:00:00+02:00,15,1.6042,,,True,1.8,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T14:00:00,2026-09-18T16:00:00+02:00,16,1.3347,,,True,1.5,1.8,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T15:00:00,2026-09-18T17:00:00+02:00,17,1.3659,,,True,1.5,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T16:00:00,2026-09-18T18:00:00+02:00,18,1.2198,,,True,1.45,2.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T17:00:00,2026-09-18T19:00:00+02:00,19,1.2786,,,True,1.46,1.97,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T18:00:00,2026-09-18T20:00:00+02:00,20,1.1283,,,True,1.3,1.27,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T19:00:00,2026-09-18T21:00:00+02:00,21,1.3336,,,True,1.46,1.2,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T20:00:00,2026-09-18T22:00:00+02:00,22,1.4422,,,True,1.46,1.44,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T21:00:00,2026-09-18T23:00:00+02:00,23,1.7808,,,True,1.8,1.8,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T22:00:00,2026-09-19T00:00:00+02:00,24,1.9825,0.0012,3.7754,False,,1.3,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-18T23:00:00,2026-09-19T01:00:00+02:00,25,1.9771,0.3956,3.6726,False,,1.44,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T00:00:00,2026-09-19T02:00:00+02:00,26,1.821,-0.1016,3.1381,False,,1.3,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T01:00:00,2026-09-19T03:00:00+02:00,27,2.0195,0.0151,3.3462,False,,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T02:00:00,2026-09-19T04:00:00+02:00,28,1.9655,0.0516,3.5013,False,,1.8,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T03:00:00,2026-09-19T05:00:00+02:00,29,1.9764,-0.0734,3.8174,False,,3.47,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T04:00:00,2026-09-19T06:00:00+02:00,30,1.6051,-0.0609,3.7663,False,,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T05:00:00,2026-09-19T07:00:00+02:00,31,1.4675,-0.601,2.8445,False,,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T06:00:00,2026-09-19T08:00:00+02:00,32,1.2377,-0.6664,2.3468,False,,1.44,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T07:00:00,2026-09-19T09:00:00+02:00,33,1.3369,-0.8082,3.0159,False,,1.44,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T08:00:00,2026-09-19T10:00:00+02:00,34,1.2794,-0.8789,3.175,False,,1.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T09:00:00,2026-09-19T11:00:00+02:00,35,1.4336,-0.4126,3.8717,False,,1.02,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T10:00:00,2026-09-19T12:00:00+02:00,36,1.4728,-0.3538,3.5548,False,,1.15,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T11:00:00,2026-09-19T13:00:00+02:00,37,1.4598,-0.1091,3.5187,False,,1.53,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T12:00:00,2026-09-19T14:00:00+02:00,38,1.2148,-0.2746,2.9568,False,,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T13:00:00,2026-09-19T15:00:00+02:00,39,1.5446,0.184,3.8989,False,,3.0,EUR/MW
fcr_d_down_a1,2026-09-18T00:00:59.086640+02:00,2026-09-17T22:00:00,2026-09-19T14:00:00,2026-09-19T16:00:00+02:00,40,1.4412,0.3785,3.845,False,,1.8,EUR/MW
