series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T07:00:00,2026-09-19T09:00:00+02:00,343.9676,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T08:00:00,2026-09-19T10:00:00+02:00,243.591,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T09:00:00,2026-09-19T11:00:00+02:00,204.8393,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T10:00:00,2026-09-19T12:00:00+02:00,189.6474,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T11:00:00,2026-09-19T13:00:00+02:00,156.4003,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T12:00:00,2026-09-19T14:00:00+02:00,182.47,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T13:00:00,2026-09-19T15:00:00+02:00,232.1818,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T14:00:00,2026-09-19T16:00:00+02:00,380.3132,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T15:00:00,2026-09-19T17:00:00+02:00,420.5325,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T16:00:00,2026-09-19T18:00:00+02:00,473.3715,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T17:00:00,2026-09-19T19:00:00+02:00,533.6879,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T18:00:00,2026-09-19T20:00:00+02:00,493.6826,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T19:00:00,2026-09-19T21:00:00+02:00,416.0071,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T20:00:00,2026-09-19T22:00:00+02:00,264.3774,,,SEK/MWh
power_price_SE2,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T21:00:00,2026-09-19T23:00:00+02:00,207.6532,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-18T22:00:00,2026-09-19T00:00:00+02:00,125.7307,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-18T23:00:00,2026-09-19T01:00:00+02:00,92.4415,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T00:00:00,2026-09-19T02:00:00+02:00,53.233,,,SEK/MWh
