zone,target_local,target_utc,day_ahead,buy_day_ahead,energy_bid_up,hold_capacity_up,unit
SE1,2026-09-18T04:45:00+02:00,2026-09-18T02:45:00+00:00,34.61,False,39.61,True,EUR/MWh
SE1,2026-09-18T05:00:00+02:00,2026-09-18T03:00:00+00:00,25.02,False,30.02,True,EUR/MWh
SE1,2026-09-18T05:15:00+02:00,2026-09-18T03:15:00+00:00,32.09,False,37.09,True,EUR/MWh
SE1,2026-09-18T05:30:00+02:00,2026-09-18T03:30:00+00:00,38.6,False,43.6,True,EUR/MWh
SE1,2026-09-18T05:45:00+02:00,2026-09-18T03:45:00+00:00,47.52,False,52.52,True,EUR/MWh
SE1,2026-09-18T06:00:00+02:00,2026-09-18T04:00:00+00:00,33.15,False,38.15,True,EUR/MWh
SE1,2026-09-18T06:15:00+02:00,2026-09-18T04:15:00+00:00,44.15,False,49.15,True,EUR/MWh
SE1,2026-09-18T06:30:00+02:00,2026-09-18T04:30:00+00:00,53.05,False,58.05,True,EUR/MWh
SE1,2026-09-18T06:45:00+02:00,2026-09-18T04:45:00+00:00,59.04,False,64.04,True,EUR/MWh
SE1,2026-09-18T07:00:00+02:00,2026-09-18T05:00:00+00:00,56.56,False,61.56,True,EUR/MWh
SE1,2026-09-18T07:15:00+02:00,2026-09-18T05:15:00+00:00,62.62,False,67.62,True,EUR/MWh
SE1,2026-09-18T07:30:00+02:00,2026-09-18T05:30:00+00:00,65.03,False,70.03,True,EUR/MWh
SE1,2026-09-18T07:45:00+02:00,2026-09-18T05:45:00+00:00,67.57,False,72.57,True,EUR/MWh
SE1,2026-09-18T08:00:00+02:00,2026-09-18T06:00:00+00:00,71.65,False,76.65,True,EUR/MWh
SE1,2026-09-18T08:15:00+02:00,2026-09-18T06:15:00+00:00,71.64,False,76.64,True,EUR/MWh
SE1,2026-09-18T08:30:00+02:00,2026-09-18T06:30:00+00:00,68.19,False,73.19,True,EUR/MWh
SE1,2026-09-18T08:45:00+02:00,2026-09-18T06:45:00+00:00,67.62,False,72.62,True,EUR/MWh
SE1,2026-09-18T09:00:00+02:00,2026-09-18T07:00:00+00:00,70.67,False,75.67,True,EUR/MWh
SE1,2026-09-18T09:15:00+02:00,2026-09-18T07:15:00+00:00,70.53,False,75.53,True,EUR/MWh
SE1,2026-09-18T09:30:00+02:00,2026-09-18T07:30:00+00:00,66.91,False,71.91,True,EUR/MWh
SE1,2026-09-18T09:45:00+02:00,2026-09-18T07:45:00+00:00,62.63,False,67.63,True,EUR/MWh
SE1,2026-09-18T10:00:00+02:00,2026-09-18T08:00:00+00:00,75.51,False,80.51,True,EUR/MWh
SE1,2026-09-18T10:15:00+02:00,2026-09-18T08:15:00+00:00,53.06,False,58.06,True,EUR/MWh
SE1,2026-09-18T10:30:00+02:00,2026-09-18T08:30:00+00:00,36.2,False,41.2,True,EUR/MWh
SE1,2026-09-18T10:45:00+02:00,2026-09-18T08:45:00+00:00,22.2,False,27.2,True,EUR/MWh
SE1,2026-09-18T11:00:00+02:00,2026-09-18T09:00:00+00:00,53.11,False,58.11,True,EUR/MWh
SE1,2026-09-18T11:15:00+02:00,2026-09-18T09:15:00+00:00,42.82,False,47.82,True,EUR/MWh
SE1,2026-09-18T11:30:00+02:00,2026-09-18T09:30:00+00:00,34.29,False,39.29,True,EUR/MWh
SE1,2026-09-18T11:45:00+02:00,2026-09-18T09:45:00+00:00,16.75,False,21.75,True,EUR/MWh
SE1,2026-09-18T12:00:00+02:00,2026-09-18T10:00:00+00:00,35.29,False,40.29,True,EUR/MWh
SE1,2026-09-18T12:15:00+02:00,2026-09-18T10:15:00+00:00,28.49,False,33.49,True,EUR/MWh
SE1,2026-09-18T12:30:00+02:00,2026-09-18T10:30:00+00:00,25.53,False,30.53,True,EUR/MWh
SE1,2026-09-18T12:45:00+02:00,2026-09-18T10:45:00+00:00,24.29,False,29.29,True,EUR/MWh
SE1,2026-09-18T13:00:00+02:00,2026-09-18T11:00:00+00:00,24.54,False,29.54,True,EUR/MWh
SE1,2026-09-18T13:15:00+02:00,2026-09-18T11:15:00+00:00,25.03,False,30.03,True,EUR/MWh
SE1,2026-09-18T13:30:00+02:00,2026-09-18T11:30:00+00:00,24.63,False,29.63,True,EUR/MWh
SE1,2026-09-18T13:45:00+02:00,2026-09-18T11:45:00+00:00,24.38,False,29.38,True,EUR/MWh
SE1,2026-09-18T14:00:00+02:00,2026-09-18T12:00:00+00:00,23.78,False,28.78,True,EUR/MWh
SE1,2026-09-18T14:15:00+02:00,2026-09-18T12:15:00+00:00,24.48,False,29.48,True,EUR/MWh
SE1,2026-09-18T14:30:00+02:00,2026-09-18T12:30:00+00:00,24.55,False,29.55,True,EUR/MWh
SE1,2026-09-18T14:45:00+02:00,2026-09-18T12:45:00+00:00,24.68,False,29.68,True,EUR/MWh
SE1,2026-09-18T15:00:00+02:00,2026-09-18T13:00:00+00:00,20.41,False,25.41,True,EUR/MWh
SE1,2026-09-18T15:15:00+02:00,2026-09-18T13:15:00+00:00,22.95,False,27.95,True,EUR/MWh
SE1,2026-09-18T15:30:00+02:00,2026-09-18T13:30:00+00:00,25.44,False,30.44,True,EUR/MWh
SE1,2026-09-18T15:45:00+02:00,2026-09-18T13:45:00+00:00,30.59,False,35.59,True,EUR/MWh
SE1,2026-09-18T16:00:00+02:00,2026-09-18T14:00:00+00:00,13.0,False,18.0,True,EUR/MWh
SE1,2026-09-18T16:15:00+02:00,2026-09-18T14:15:00+00:00,15.07,False,20.07,True,EUR/MWh
SE1,2026-09-18T16:30:00+02:00,2026-09-18T14:30:00+00:00,42.65,False,47.65,True,EUR/MWh
SE1,2026-09-18T16:45:00+02:00,2026-09-18T14:45:00+00:00,53.01,False,58.01,True,EUR/MWh
SE1,2026-09-18T17:00:00+02:00,2026-09-18T15:00:00+00:00,18.16,False,23.16,True,EUR/MWh
SE1,2026-09-18T17:15:00+02:00,2026-09-18T15:15:00+00:00,35.95,False,40.95,True,EUR/MWh
SE1,2026-09-18T17:30:00+02:00,2026-09-18T15:30:00+00:00,51.62,False,56.62,True,EUR/MWh
SE1,2026-09-18T17:45:00+02:00,2026-09-18T15:45:00+00:00,51.64,False,56.64,True,EUR/MWh
SE1,2026-09-18T18:00:00+02:00,2026-09-18T16:00:00+00:00,43.4,False,48.4,True,EUR/MWh
SE1,2026-09-18T18:15:00+02:00,2026-09-18T16:15:00+00:00,40.65,False,45.65,True,EUR/MWh
SE1,2026-09-18T18:30:00+02:00,2026-09-18T16:30:00+00:00,38.68,False,43.68,True,EUR/MWh
SE1,2026-09-18T18:45:00+02:00,2026-09-18T16:45:00+00:00,34.94,False,39.94,True,EUR/MWh
SE1,2026-09-18T19:00:00+02:00,2026-09-18T17:00:00+00:00,45.4,False,50.4,True,EUR/MWh
SE1,2026-09-18T19:15:00+02:00,2026-09-18T17:15:00+00:00,43.9,False,48.9,True,EUR/MWh
SE1,2026-09-18T19:30:00+02:00,2026-09-18T17:30:00+00:00,35.22,False,40.22,True,EUR/MWh
SE1,2026-09-18T19:45:00+02:00,2026-09-18T17:45:00+00:00,29.81,False,34.81,True,EUR/MWh
SE1,2026-09-18T20:00:00+02:00,2026-09-18T18:00:00+00:00,50.01,False,55.01,True,EUR/MWh
SE1,2026-09-18T20:15:00+02:00,2026-09-18T18:15:00+00:00,36.18,False,41.18,True,EUR/MWh
SE1,2026-09-18T20:30:00+02:00,2026-09-18T18:30:00+00:00,30.03,False,35.03,True,EUR/MWh
SE1,2026-09-18T20:45:00+02:00,2026-09-18T18:45:00+00:00,19.83,False,24.83,True,EUR/MWh
SE1,2026-09-18T21:00:00+02:00,2026-09-18T19:00:00+00:00,38.08,False,43.08,True,EUR/MWh
SE1,2026-09-18T21:15:00+02:00,2026-09-18T19:15:00+00:00,33.71,False,38.71,True,EUR/MWh
SE1,2026-09-18T21:30:00+02:00,2026-09-18T19:30:00+00:00,23.92,False,28.92,True,EUR/MWh
SE1,2026-09-18T21:45:00+02:00,2026-09-18T19:45:00+00:00,17.61,False,22.61,True,EUR/MWh
SE1,2026-09-18T22:00:00+02:00,2026-09-18T20:00:00+00:00,26.36,False,31.36,True,EUR/MWh
SE1,2026-09-18T22:15:00+02:00,2026-09-18T20:15:00+00:00,20.98,False,25.98,True,EUR/MWh
SE1,2026-09-18T22:30:00+02:00,2026-09-18T20:30:00+00:00,16.27,False,21.27,True,EUR/MWh
SE1,2026-09-18T22:45:00+02:00,2026-09-18T20:45:00+00:00,13.99,False,18.99,True,EUR/MWh
SE1,2026-09-18T23:00:00+02:00,2026-09-18T21:00:00+00:00,17.93,False,22.93,True,EUR/MWh
SE1,2026-09-18T23:15:00+02:00,2026-09-18T21:15:00+00:00,16.11,False,21.11,True,EUR/MWh
SE1,2026-09-18T23:30:00+02:00,2026-09-18T21:30:00+00:00,13.52,False,18.52,True,EUR/MWh
SE1,2026-09-18T23:45:00+02:00,2026-09-18T21:45:00+00:00,11.61,False,16.61,True,EUR/MWh
SE2,2026-09-18T00:00:00+02:00,2026-09-17T22:00:00+00:00,32.2,False,37.2,True,EUR/MWh
SE2,2026-09-18T00:15:00+02:00,2026-09-17T22:15:00+00:00,30.85,False,35.85,True,EUR/MWh
SE2,2026-09-18T00:30:00+02:00,2026-09-17T22:30:00+00:00,26.34,False,31.34,True,EUR/MWh
SE2,2026-09-18T00:45:00+02:00,2026-09-17T22:45:00+00:00,26.89,False,31.89,True,EUR/MWh
SE2,2026-09-18T01:00:00+02:00,2026-09-17T23:00:00+00:00,26.37,False,31.37,True,EUR/MWh
SE2,2026-09-18T01:15:00+02:00,2026-09-17T23:15:00+00:00,29.5,False,34.5,True,EUR/MWh
SE2,2026-09-18T01:30:00+02:00,2026-09-17T23:30:00+00:00,30.29,False,35.29,True,EUR/MWh
SE2,2026-09-18T01:45:00+02:00,2026-09-17T23:45:00+00:00,30.44,False,35.44,True,EUR/MWh
SE2,2026-09-18T02:00:00+02:00,2026-09-18T00:00:00+00:00,26.22,False,31.22,True,EUR/MWh
SE2,2026-09-18T02:15:00+02:00,2026-09-18T00:15:00+00:00,27.34,False,32.34,True,EUR/MWh
SE2,2026-09-18T02:30:00+02:00,2026-09-18T00:30:00+00:00,30.01,False,35.01,True,EUR/MWh
SE2,2026-09-18T02:45:00+02:00,2026-09-18T00:45:00+00:00,32.35,False,37.35,True,EUR/MWh
SE2,2026-09-18T03:00:00+02:00,2026-09-18T01:00:00+00:00,25.76,False,30.76,True,EUR/MWh
SE2,2026-09-18T03:15:00+02:00,2026-09-18T01:15:00+00:00,29.48,False,34.48,True,EUR/MWh
SE2,2026-09-18T03:30:00+02:00,2026-09-18T01:30:00+00:00,29.68,False,34.68,True,EUR/MWh
SE2,2026-09-18T03:45:00+02:00,2026-09-18T01:45:00+00:00,32.51,False,37.51,True,EUR/MWh
SE2,2026-09-18T04:00:00+02:00,2026-09-18T02:00:00+00:00,26.87,False,31.87,True,EUR/MWh
SE2,2026-09-18T04:15:00+02:00,2026-09-18T02:15:00+00:00,26.71,False,31.71,True,EUR/MWh
SE2,2026-09-18T04:30:00+02:00,2026-09-18T02:30:00+00:00,32.64,False,37.64,True,EUR/MWh
SE2,2026-09-18T04:45:00+02:00,2026-09-18T02:45:00+00:00,35.0,False,40.0,True,EUR/MWh
SE2,2026-09-18T05:00:00+02:00,2026-09-18T03:00:00+00:00,24.24,False,29.24,True,EUR/MWh
SE2,2026-09-18T05:15:00+02:00,2026-09-18T03:15:00+00:00,32.87,False,37.87,True,EUR/MWh
SE2,2026-09-18T05:30:00+02:00,2026-09-18T03:30:00+00:00,39.34,False,44.34,True,EUR/MWh
SE2,2026-09-18T05:45:00+02:00,2026-09-18T03:45:00+00:00,48.21,False,53.21,True,EUR/MWh
SE2,2026-09-18T06:00:00+02:00,2026-09-18T04:00:00+00:00,34.0,False,39.0,True,EUR/MWh
SE2,2026-09-18T06:15:00+02:00,2026-09-18T04:15:00+00:00,46.0,False,51.0,True,EUR/MWh
SE2,2026-09-18T06:30:00+02:00,2026-09-18T04:30:00+00:00,56.99,False,61.99,True,EUR/MWh
SE2,2026-09-18T06:45:00+02:00,2026-09-18T04:45:00+00:00,65.42,False,70.42,True,EUR/MWh
SE2,2026-09-18T07:00:00+02:00,2026-09-18T05:00:00+00:00,61.64,False,66.64,True,EUR/MWh
SE2,2026-09-18T07:15:00+02:00,2026-09-18T05:15:00+00:00,69.35,False,74.35,True,EUR/MWh
SE2,2026-09-18T07:30:00+02:00,2026-09-18T05:30:00+00:00,70.99,False,75.99,True,EUR/MWh
SE2,2026-09-18T07:45:00+02:00,2026-09-18T05:45:00+00:00,72.84,False,77.84,True,EUR/MWh
SE2,2026-09-18T08:00:00+02:00,2026-09-18T06:00:00+00:00,79.97,False,84.97,True,EUR/MWh
SE2,2026-09-18T08:15:00+02:00,2026-09-18T06:15:00+00:00,80.0,False,85.0,True,EUR/MWh
SE2,2026-09-18T08:30:00+02:00,2026-09-18T06:30:00+00:00,76.56,False,81.56,True,EUR/MWh
SE2,2026-09-18T08:45:00+02:00,2026-09-18T06:45:00+00:00,75.93,False,80.93,True,EUR/MWh
SE2,2026-09-18T09:00:00+02:00,2026-09-18T07:00:00+00:00,81.24,False,86.24,True,EUR/MWh
SE2,2026-09-18T09:15:00+02:00,2026-09-18T07:15:00+00:00,81.31,False,86.31,True,EUR/MWh
SE2,2026-09-18T09:30:00+02:00,2026-09-18T07:30:00+00:00,76.55,False,81.55,True,EUR/MWh
SE2,2026-09-18T09:45:00+02:00,2026-09-18T07:45:00+00:00,70.92,False,75.92,True,EUR/MWh
SE2,2026-09-18T10:00:00+02:00,2026-09-18T08:00:00+00:00,89.41,False,94.41,True,EUR/MWh
SE2,2026-09-18T10:15:00+02:00,2026-09-18T08:15:00+00:00,58.65,False,63.65,True,EUR/MWh
SE2,2026-09-18T10:30:00+02:00,2026-09-18T08:30:00+00:00,36.0,False,41.0,True,EUR/MWh
SE2,2026-09-18T10:45:00+02:00,2026-09-18T08:45:00+00:00,15.77,False,20.77,True,EUR/MWh
SE2,2026-09-18T11:00:00+02:00,2026-09-18T09:00:00+00:00,58.46,False,63.46,True,EUR/MWh
SE2,2026-09-18T11:15:00+02:00,2026-09-18T09:15:00+00:00,44.56,False,49.56,True,EUR/MWh
SE2,2026-09-18T11:30:00+02:00,2026-09-18T09:30:00+00:00,33.26,False,38.26,True,EUR/MWh
SE2,2026-09-18T11:45:00+02:00,2026-09-18T09:45:00+00:00,9.32,True,14.32,True,EUR/MWh
SE2,2026-09-18T12:00:00+02:00,2026-09-18T10:00:00+00:00,31.3,False,36.3,True,EUR/MWh
SE2,2026-09-18T12:15:00+02:00,2026-09-18T10:15:00+00:00,21.94,False,26.94,True,EUR/MWh
SE2,2026-09-18T12:30:00+02:00,2026-09-18T10:30:00+00:00,18.26,False,23.26,True,EUR/MWh
SE2,2026-09-18T12:45:00+02:00,2026-09-18T10:45:00+00:00,17.34,False,22.34,True,EUR/MWh
SE2,2026-09-18T13:00:00+02:00,2026-09-18T11:00:00+00:00,17.84,False,22.84,True,EUR/MWh
SE2,2026-09-18T13:15:00+02:00,2026-09-18T11:15:00+00:00,18.69,False,23.69,True,EUR/MWh
SE2,2026-09-18T13:30:00+02:00,2026-09-18T11:30:00+00:00,18.29,False,23.29,True,EUR/MWh
SE2,2026-09-18T13:45:00+02:00,2026-09-18T11:45:00+00:00,17.88,False,22.88,True,EUR/MWh
SE2,2026-09-18T14:00:00+02:00,2026-09-18T12:00:00+00:00,17.75,False,22.75,True,EUR/MWh
SE2,2026-09-18T14:15:00+02:00,2026-09-18T12:15:00+00:00,18.99,False,23.99,True,EUR/MWh
SE2,2026-09-18T14:30:00+02:00,2026-09-18T12:30:00+00:00,19.1,False,24.1,True,EUR/MWh
SE2,2026-09-18T14:45:00+02:00,2026-09-18T12:45:00+00:00,17.58,False,22.58,True,EUR/MWh
SE2,2026-09-18T15:00:00+02:00,2026-09-18T13:00:00+00:00,14.6,False,19.6,True,EUR/MWh
SE2,2026-09-18T15:15:00+02:00,2026-09-18T13:15:00+00:00,15.83,False,20.83,True,EUR/MWh
SE2,2026-09-18T15:30:00+02:00,2026-09-18T13:30:00+00:00,17.43,False,22.43,True,EUR/MWh
SE2,2026-09-18T15:45:00+02:00,2026-09-18T13:45:00+00:00,24.02,False,29.02,True,EUR/MWh
SE2,2026-09-18T16:00:00+02:00,2026-09-18T14:00:00+00:00,5.2,True,10.2,True,EUR/MWh
SE2,2026-09-18T16:15:00+02:00,2026-09-18T14:15:00+00:00,7.88,True,12.88,True,EUR/MWh
SE2,2026-09-18T16:30:00+02:00,2026-09-18T14:30:00+00:00,44.9,False,49.9,True,EUR/MWh
SE2,2026-09-18T16:45:00+02:00,2026-09-18T14:45:00+00:00,58.99,False,63.99,True,EUR/MWh
SE2,2026-09-18T17:00:00+02:00,2026-09-18T15:00:00+00:00,12.14,True,17.14,True,EUR/MWh
SE2,2026-09-18T17:15:00+02:00,2026-09-18T15:15:00+00:00,36.75,False,41.75,True,EUR/MWh
SE2,2026-09-18T17:30:00+02:00,2026-09-18T15:30:00+00:00,58.38,False,63.38,True,EUR/MWh
SE2,2026-09-18T17:45:00+02:00,2026-09-18T15:45:00+00:00,58.99,False,63.99,True,EUR/MWh
SE2,2026-09-18T18:00:00+02:00,2026-09-18T16:00:00+00:00,47.51,False,52.51,True,EUR/MWh
SE2,2026-09-18T18:15:00+02:00,2026-09-18T16:15:00+00:00,43.81,False,48.81,True,EUR/MWh
SE2,2026-09-18T18:30:00+02:00,2026-09-18T16:30:00+00:00,41.13,False,46.13,True,EUR/MWh
SE2,2026-09-18T18:45:00+02:00,2026-09-18T16:45:00+00:00,36.08,False,41.08,True,EUR/MWh
SE2,2026-09-18T19:00:00+02:00,2026-09-18T17:00:00+00:00,50.35,False,55.35,True,EUR/MWh
SE2,2026-09-18T19:15:00+02:00,2026-09-18T17:15:00+00:00,48.25,False,53.25,True,EUR/MWh
SE2,2026-09-18T19:30:00+02:00,2026-09-18T17:30:00+00:00,36.0,False,41.0,True,EUR/MWh
SE2,2026-09-18T19:45:00+02:00,2026-09-18T17:45:00+00:00,28.6,False,33.6,True,EUR/MWh
SE2,2026-09-18T20:00:00+02:00,2026-09-18T18:00:00+00:00,54.99,False,59.99,True,EUR/MWh
SE2,2026-09-18T20:15:00+02:00,2026-09-18T18:15:00+00:00,35.99,False,40.99,True,EUR/MWh
SE2,2026-09-18T20:30:00+02:00,2026-09-18T18:30:00+00:00,29.04,False,34.04,True,EUR/MWh
SE2,2026-09-18T20:45:00+02:00,2026-09-18T18:45:00+00:00,16.11,False,21.11,True,EUR/MWh
SE2,2026-09-18T21:00:00+02:00,2026-09-18T19:00:00+00:00,36.83,False,41.83,True,EUR/MWh
SE2,2026-09-18T21:15:00+02:00,2026-09-18T19:15:00+00:00,32.17,False,37.17,True,EUR/MWh
SE2,2026-09-18T21:30:00+02:00,2026-09-18T19:30:00+00:00,19.13,False,24.13,True,EUR/MWh
SE2,2026-09-18T21:45:00+02:00,2026-09-18T19:45:00+00:00,13.0,True,18.0,True,EUR/MWh
SE2,2026-09-18T22:00:00+02:00,2026-09-18T20:00:00+00:00,24.12,False,29.12,True,EUR/MWh
SE2,2026-09-18T22:15:00+02:00,2026-09-18T20:15:00+00:00,18.06,False,23.06,True,EUR/MWh
SE2,2026-09-18T22:30:00+02:00,2026-09-18T20:30:00+00:00,11.95,True,16.95,True,EUR/MWh
SE2,2026-09-18T22:45:00+02:00,2026-09-18T20:45:00+00:00,9.12,True,14.12,True,EUR/MWh
SE2,2026-09-18T23:00:00+02:00,2026-09-18T21:00:00+00:00,14.53,False,19.53,True,EUR/MWh
SE2,2026-09-18T23:15:00+02:00,2026-09-18T21:15:00+00:00,12.17,True,17.17,True,EUR/MWh
SE2,2026-09-18T23:30:00+02:00,2026-09-18T21:30:00+00:00,8.77,True,13.77,True,EUR/MWh
SE2,2026-09-18T23:45:00+02:00,2026-09-18T21:45:00+00:00,6.21,True,11.21,True,EUR/MWh
SE3,2026-09-18T00:00:00+02:00,2026-09-17T22:00:00+00:00,34.53,False,39.53,True,EUR/MWh
SE3,2026-09-18T00:15:00+02:00,2026-09-17T22:15:00+00:00,33.19,False,38.19,True,EUR/MWh
SE3,2026-09-18T00:30:00+02:00,2026-09-17T22:30:00+00:00,29.14,False,34.14,True,EUR/MWh
SE3,2026-09-18T00:45:00+02:00,2026-09-17T22:45:00+00:00,29.53,False,34.53,True,EUR/MWh
SE3,2026-09-18T01:00:00+02:00,2026-09-17T23:00:00+00:00,29.06,False,34.06,True,EUR/MWh
SE3,2026-09-18T01:15:00+02:00,2026-09-17T23:15:00+00:00,31.75,False,36.75,True,EUR/MWh
SE3,2026-09-18T01:30:00+02:00,2026-09-17T23:30:00+00:00,32.37,False,37.37,True,EUR/MWh
SE3,2026-09-18T01:45:00+02:00,2026-09-17T23:45:00+00:00,32.55,False,37.55,True,EUR/MWh
SE3,2026-09-18T02:00:00+02:00,2026-09-18T00:00:00+00:00,28.96,False,33.96,True,EUR/MWh
SE3,2026-09-18T02:15:00+02:00,2026-09-18T00:15:00+00:00,29.91,False,34.91,True,EUR/MWh
SE3,2026-09-18T02:30:00+02:00,2026-09-18T00:30:00+00:00,32.33,False,37.33,True,EUR/MWh
SE3,2026-09-18T02:45:00+02:00,2026-09-18T00:45:00+00:00,34.6,False,39.6,True,EUR/MWh
SE3,2026-09-18T03:00:00+02:00,2026-09-18T01:00:00+00:00,28.7,False,33.7,True,EUR/MWh
SE3,2026-09-18T03:15:00+02:00,2026-09-18T01:15:00+00:00,32.15,False,37.15,True,EUR/MWh
SE3,2026-09-18T03:30:00+02:00,2026-09-18T01:30:00+00:00,32.35,False,37.35,True,EUR/MWh
SE3,2026-09-18T03:45:00+02:00,2026-09-18T01:45:00+00:00,35.04,False,40.04,True,EUR/MWh
SE3,2026-09-18T04:00:00+02:00,2026-09-18T02:00:00+00:00,29.6,False,34.6,True,EUR/MWh
SE3,2026-09-18T04:15:00+02:00,2026-09-18T02:15:00+00:00,29.57,False,34.57,True,EUR/MWh
SE3,2026-09-18T04:30:00+02:00,2026-09-18T02:30:00+00:00,35.04,False,40.04,True,EUR/MWh
SE3,2026-09-18T04:45:00+02:00,2026-09-18T02:45:00+00:00,37.21,False,42.21,True,EUR/MWh
SE3,2026-09-18T05:00:00+02:00,2026-09-18T03:00:00+00:00,27.24,False,32.24,True,EUR/MWh
SE3,2026-09-18T05:15:00+02:00,2026-09-18T03:15:00+00:00,35.04,False,40.04,True,EUR/MWh
SE3,2026-09-18T05:30:00+02:00,2026-09-18T03:30:00+00:00,41.39,False,46.39,True,EUR/MWh
SE3,2026-09-18T05:45:00+02:00,2026-09-18T03:45:00+00:00,50.11,False,55.11,True,EUR/MWh
SE3,2026-09-18T06:00:00+02:00,2026-09-18T04:00:00+00:00,36.35,False,41.35,True,EUR/MWh
SE3,2026-09-18T06:15:00+02:00,2026-09-18T04:15:00+00:00,51.06,False,56.06,True,EUR/MWh
SE3,2026-09-18T06:30:00+02:00,2026-09-18T04:30:00+00:00,79.99,False,84.99,True,EUR/MWh
SE3,2026-09-18T06:45:00+02:00,2026-09-18T04:45:00+00:00,80.0,False,85.0,True,EUR/MWh
SE3,2026-09-18T07:00:00+02:00,2026-09-18T05:00:00+00:00,68.84,False,73.84,True,EUR/MWh
SE3,2026-09-18T07:15:00+02:00,2026-09-18T05:15:00+00:00,80.49,False,85.49,True,EUR/MWh
SE3,2026-09-18T07:30:00+02:00,2026-09-18T05:30:00+00:00,85.0,False,90.0,True,EUR/MWh
SE3,2026-09-18T07:45:00+02:00,2026-09-18T05:45:00+00:00,86.91,False,91.91,True,EUR/MWh
SE3,2026-09-18T08:00:00+02:00,2026-09-18T06:00:00+00:00,84.99,False,89.99,True,EUR/MWh
SE3,2026-09-18T08:15:00+02:00,2026-09-18T06:15:00+00:00,83.39,False,88.39,True,EUR/MWh
SE3,2026-09-18T08:30:00+02:00,2026-09-18T06:30:00+00:00,80.0,False,85.0,True,EUR/MWh
SE3,2026-09-18T08:45:00+02:00,2026-09-18T06:45:00+00:00,79.34,False,84.34,True,EUR/MWh
SE3,2026-09-18T09:00:00+02:00,2026-09-18T07:00:00+00:00,85.0,False,90.0,True,EUR/MWh
SE3,2026-09-18T09:15:00+02:00,2026-09-18T07:15:00+00:00,84.99,False,89.99,True,EUR/MWh
SE3,2026-09-18T09:30:00+02:00,2026-09-18T07:30:00+00:00,80.0,False,85.0,True,EUR/MWh
SE3,2026-09-18T09:45:00+02:00,2026-09-18T07:45:00+00:00,74.09,False,79.09,True,EUR/MWh
SE3,2026-09-18T10:00:00+02:00,2026-09-18T08:00:00+00:00,93.5,False,98.5,True,EUR/MWh
SE3,2026-09-18T10:15:00+02:00,2026-09-18T08:15:00+00:00,63.58,False,68.58,True,EUR/MWh
SE3,2026-09-18T10:30:00+02:00,2026-09-18T08:30:00+00:00,44.63,False,49.63,True,EUR/MWh
SE3,2026-09-18T10:45:00+02:00,2026-09-18T08:45:00+00:00,24.93,True,29.93,True,EUR/MWh
SE3,2026-09-18T11:00:00+02:00,2026-09-18T09:00:00+00:00,60.7,False,65.7,True,EUR/MWh
SE3,2026-09-18T11:15:00+02:00,2026-09-18T09:15:00+00:00,45.62,False,50.62,True,EUR/MWh
SE3,2026-09-18T11:30:00+02:00,2026-09-18T09:30:00+00:00,34.11,False,39.11,True,EUR/MWh
