series,issued_at_local,feature_row_utc,target_utc,target_local,horizon_h,forecast,p10,p90,published_at_issue,published_value,naive_same_hour_yesterday,unit
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T14:00:00,2026-09-18T16:00:00+02:00,29,726.0456,455.7015,1013.2624,False,,81.435,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T15:00:00,2026-09-18T17:00:00+02:00,30,849.0468,558.5615,1442.7227,False,,110.6825,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T16:00:00,2026-09-18T18:00:00+02:00,31,929.4072,598.8643,1597.4762,False,,224.6075,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T17:00:00,2026-09-18T19:00:00+02:00,32,758.0738,516.0262,1329.3592,False,,270.79,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T18:00:00,2026-09-18T20:00:00+02:00,33,668.4122,354.3912,1171.9404,False,,246.725,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T19:00:00,2026-09-18T21:00:00+02:00,34,542.596,270.0583,1014.3104,False,,218.6,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T20:00:00,2026-09-18T22:00:00+02:00,35,526.9331,257.9205,854.5805,False,,158.2725,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T21:00:00,2026-09-18T23:00:00+02:00,36,505.3427,234.7256,769.3775,False,,101.045,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T22:00:00,2026-09-19T00:00:00+02:00,37,439.5841,233.7677,628.3576,False,,74.47,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T23:00:00,2026-09-19T01:00:00+02:00,38,443.7982,213.2864,643.3621,False,,85.6975,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T00:00:00,2026-09-19T02:00:00+02:00,39,460.4068,279.377,671.8562,False,,94.08,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T01:00:00,2026-09-19T03:00:00+02:00,40,456.0196,234.4998,662.8193,False,,93.4025,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T02:00:00,2026-09-19T04:00:00+02:00,41,459.5896,235.1931,678.2513,False,,106.5525,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T03:00:00,2026-09-19T05:00:00+02:00,42,462.7865,261.5311,813.6523,False,,176.3075,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T04:00:00,2026-09-19T06:00:00+02:00,43,501.6195,229.235,881.3481,False,,224.1125,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T05:00:00,2026-09-19T07:00:00+02:00,44,678.6657,366.0631,1240.5181,False,,306.96,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T06:00:00,2026-09-19T08:00:00+02:00,45,617.6692,299.4271,1304.0278,False,,338.5925,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T07:00:00,2026-09-19T09:00:00+02:00,46,592.2926,302.6761,1086.3994,False,,360.375,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T08:00:00,2026-09-19T10:00:00+02:00,47,591.4498,261.4671,975.6639,False,,349.0925,SEK/MWh
power_price_SE1,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T09:00:00,2026-09-19T11:00:00+02:00,48,578.1971,355.2089,922.6488,False,,296.235,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T10:00:00,2026-09-17T12:00:00+02:00,1,204.7993,,,True,203.23,273.5525,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T11:00:00,2026-09-17T13:00:00+02:00,2,198.169,,,True,198.5175,267.6875,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T12:00:00,2026-09-17T14:00:00+02:00,3,238.8764,,,True,238.3925,266.9575,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T13:00:00,2026-09-17T15:00:00+02:00,4,313.2953,,,True,310.8825,142.8325,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T14:00:00,2026-09-17T16:00:00+02:00,5,455.8058,,,True,454.12,157.5725,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T15:00:00,2026-09-17T17:00:00+02:00,6,561.0526,,,True,557.09,168.14,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T16:00:00,2026-09-17T18:00:00+02:00,7,638.9142,,,True,647.275,244.2725,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T17:00:00,2026-09-17T19:00:00+02:00,8,577.1384,,,True,585.8425,281.6375,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T18:00:00,2026-09-17T20:00:00+02:00,9,514.0634,,,True,515.6625,244.3575,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T19:00:00,2026-09-17T21:00:00+02:00,10,546.1127,,,True,542.4725,213.39,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T20:00:00,2026-09-17T22:00:00+02:00,11,517.5471,,,True,524.9175,149.37,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T21:00:00,2026-09-17T23:00:00+02:00,12,449.8528,,,True,445.85,86.79,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T22:00:00,2026-09-18T00:00:00+02:00,13,493.5479,353.2259,565.1539,False,,64.3375,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T23:00:00,2026-09-18T01:00:00+02:00,14,481.6448,366.701,597.5994,False,,73.0275,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T00:00:00,2026-09-18T02:00:00+02:00,15,461.0287,333.1371,623.6286,False,,79.295,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T01:00:00,2026-09-18T03:00:00+02:00,16,457.2017,336.6295,631.8629,False,,76.8975,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T02:00:00,2026-09-18T04:00:00+02:00,17,490.297,359.8415,642.6785,False,,87.76,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T03:00:00,2026-09-18T05:00:00+02:00,18,585.4194,444.229,779.6307,False,,137.395,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T04:00:00,2026-09-18T06:00:00+02:00,19,666.708,491.3534,903.6026,False,,190.925,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T05:00:00,2026-09-18T07:00:00+02:00,20,787.1859,552.5207,1077.4777,False,,284.13,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T06:00:00,2026-09-18T08:00:00+02:00,21,864.7214,621.2525,1247.3874,False,,340.3125,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T07:00:00,2026-09-18T09:00:00+02:00,22,837.0258,589.2911,1187.2617,False,,365.43,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T08:00:00,2026-09-18T10:00:00+02:00,23,705.9812,477.7909,937.2016,False,,326.57,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T09:00:00,2026-09-18T11:00:00+02:00,24,620.2777,415.5549,867.882,False,,336.5325,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T10:00:00,2026-09-18T12:00:00+02:00,25,543.5562,323.9839,775.7434,False,,273.5525,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T11:00:00,2026-09-18T13:00:00+02:00,26,527.3116,285.3961,746.4196,False,,267.6875,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T12:00:00,2026-09-18T14:00:00+02:00,27,537.0806,299.2312,812.6392,False,,266.9575,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T13:00:00,2026-09-18T15:00:00+02:00,28,593.6043,357.8627,883.1757,False,,142.8325,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T14:00:00,2026-09-18T16:00:00+02:00,29,691.0053,383.138,1061.0879,False,,157.5725,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T15:00:00,2026-09-18T17:00:00+02:00,30,728.0616,398.7314,1227.0797,False,,168.14,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T16:00:00,2026-09-18T18:00:00+02:00,31,695.6515,433.5415,1282.7299,False,,244.2725,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T17:00:00,2026-09-18T19:00:00+02:00,32,670.1751,380.9364,1141.6359,False,,281.6375,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T18:00:00,2026-09-18T20:00:00+02:00,33,537.4561,222.7096,976.402,False,,244.3575,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T19:00:00,2026-09-18T21:00:00+02:00,34,529.1174,163.3264,888.2495,False,,213.39,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T20:00:00,2026-09-18T22:00:00+02:00,35,513.5073,218.7402,840.3457,False,,149.37,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T21:00:00,2026-09-18T23:00:00+02:00,36,521.8401,252.9854,748.5645,False,,86.79,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T22:00:00,2026-09-19T00:00:00+02:00,37,613.1493,346.9233,809.2548,False,,64.3375,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T23:00:00,2026-09-19T01:00:00+02:00,38,558.6969,347.8293,747.359,False,,73.0275,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T00:00:00,2026-09-19T02:00:00+02:00,39,564.8132,337.0441,817.741,False,,79.295,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T01:00:00,2026-09-19T03:00:00+02:00,40,543.0969,347.5438,826.2869,False,,76.8975,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T02:00:00,2026-09-19T04:00:00+02:00,41,579.903,380.2103,860.8344,False,,87.76,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T03:00:00,2026-09-19T05:00:00+02:00,42,553.9748,338.0488,926.7879,False,,137.395,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T04:00:00,2026-09-19T06:00:00+02:00,43,645.943,434.0786,1153.4693,False,,190.925,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T05:00:00,2026-09-19T07:00:00+02:00,44,894.2593,545.9244,1451.4596,False,,284.13,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T06:00:00,2026-09-19T08:00:00+02:00,45,904.3237,538.0505,1554.4145,False,,340.3125,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T07:00:00,2026-09-19T09:00:00+02:00,46,838.5053,548.1401,1304.6624,False,,365.43,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T08:00:00,2026-09-19T10:00:00+02:00,47,713.2327,505.0655,1212.3388,False,,326.57,SEK/MWh
power_price_SE2,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T09:00:00,2026-09-19T11:00:00+02:00,48,670.6987,495.8137,1109.1434,False,,336.5325,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T10:00:00,2026-09-17T12:00:00+02:00,1,170.9878,,,True,169.76,278.845,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T11:00:00,2026-09-17T13:00:00+02:00,2,151.3485,,,True,151.195,241.3725,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T12:00:00,2026-09-17T14:00:00+02:00,3,192.3644,,,True,187.5675,262.6175,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T13:00:00,2026-09-17T15:00:00+02:00,4,316.0195,,,True,316.415,168.87,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T14:00:00,2026-09-17T16:00:00+02:00,5,558.1055,,,True,559.9925,226.605,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T15:00:00,2026-09-17T17:00:00+02:00,6,1101.5211,,,True,1093.4325,570.3725,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T16:00:00,2026-09-17T18:00:00+02:00,7,1354.4376,,,True,1347.9125,726.79,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T17:00:00,2026-09-17T19:00:00+02:00,8,1445.9294,,,True,1464.7325,768.24,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T18:00:00,2026-09-17T20:00:00+02:00,9,1398.4055,,,True,1399.94,700.4975,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T19:00:00,2026-09-17T21:00:00+02:00,10,1182.5376,,,True,1170.3,661.1375,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T20:00:00,2026-09-17T22:00:00+02:00,11,737.3857,,,True,724.0575,354.7325,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T21:00:00,2026-09-17T23:00:00+02:00,12,480.507,,,True,474.4075,131.0825,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T22:00:00,2026-09-18T00:00:00+02:00,13,492.6441,322.2686,718.7313,False,,207.9425,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-17T23:00:00,2026-09-18T01:00:00+02:00,14,437.6518,286.3672,701.2405,False,,179.8075,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T00:00:00,2026-09-18T02:00:00+02:00,15,377.5587,202.571,617.4272,False,,157.9375,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T01:00:00,2026-09-18T03:00:00+02:00,16,394.4858,251.5115,631.5313,False,,162.0,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T02:00:00,2026-09-18T04:00:00+02:00,17,487.5878,290.4699,778.1675,False,,183.025,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T03:00:00,2026-09-18T05:00:00+02:00,18,685.274,488.502,922.7633,False,,546.1975,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T04:00:00,2026-09-18T06:00:00+02:00,19,726.3401,443.6932,988.0116,False,,924.97,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T05:00:00,2026-09-18T07:00:00+02:00,20,1274.8662,913.8429,1519.1576,False,,1128.8225,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T06:00:00,2026-09-18T08:00:00+02:00,21,1139.1561,654.9117,1395.3032,False,,1099.135,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T07:00:00,2026-09-18T09:00:00+02:00,22,1073.5119,679.8125,1280.53,False,,889.8125,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T08:00:00,2026-09-18T10:00:00+02:00,23,940.7343,511.7358,1138.2529,False,,373.525,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T09:00:00,2026-09-18T11:00:00+02:00,24,704.2144,341.0722,876.143,False,,295.87,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T10:00:00,2026-09-18T12:00:00+02:00,25,626.9455,357.3206,850.7799,False,,278.845,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T11:00:00,2026-09-18T13:00:00+02:00,26,418.2019,179.9127,608.3752,False,,241.3725,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T12:00:00,2026-09-18T14:00:00+02:00,27,400.0708,156.3804,504.4402,False,,262.6175,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T13:00:00,2026-09-18T15:00:00+02:00,28,427.9136,133.9677,587.0541,False,,168.87,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T14:00:00,2026-09-18T16:00:00+02:00,29,690.2772,324.8087,950.6924,False,,226.605,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T15:00:00,2026-09-18T17:00:00+02:00,30,875.4216,351.4022,1138.6006,False,,570.3725,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T16:00:00,2026-09-18T18:00:00+02:00,31,1265.1624,888.7308,1622.6214,False,,726.79,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T17:00:00,2026-09-18T19:00:00+02:00,32,1206.878,808.9663,1729.1461,False,,768.24,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T18:00:00,2026-09-18T20:00:00+02:00,33,1053.8365,681.4857,1527.81,False,,700.4975,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T19:00:00,2026-09-18T21:00:00+02:00,34,1005.0708,637.2226,1563.3669,False,,661.1375,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T20:00:00,2026-09-18T22:00:00+02:00,35,649.9153,329.9294,1146.4608,False,,354.7325,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T21:00:00,2026-09-18T23:00:00+02:00,36,510.8769,261.7727,1010.1562,False,,131.0825,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T22:00:00,2026-09-19T00:00:00+02:00,37,578.1804,353.0827,1121.9186,False,,207.9425,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-18T23:00:00,2026-09-19T01:00:00+02:00,38,511.2095,287.1409,1073.5316,False,,179.8075,SEK/MWh
power_price_SE3,2026-09-17T11:01:05.563536+02:00,2026-09-17T09:00:00,2026-09-19T00:00:00,2026-09-19T02:00:00+02:00,39,490.4625,283.7303,1006.326,False,,157.9375,SEK/MWh
