series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T10:00:00,2026-09-18T12:00:00+02:00,8.5,3.0,20.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T11:00:00,2026-09-18T13:00:00+02:00,8.0,3.0,18.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T12:00:00,2026-09-18T14:00:00+02:00,9.0,3.5,22.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T13:00:00,2026-09-18T15:00:00+02:00,14.0,5.0,38.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T14:00:00,2026-09-18T16:00:00+02:00,14.0,5.0,35.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T15:00:00,2026-09-18T17:00:00+02:00,12.0,5.0,30.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T16:00:00,2026-09-18T18:00:00+02:00,11.0,4.0,28.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T17:00:00,2026-09-18T19:00:00+02:00,11.0,4.0,28.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T18:00:00,2026-09-18T20:00:00+02:00,12.0,4.0,35.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T19:00:00,2026-09-18T21:00:00+02:00,11.0,3.5,30.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T20:00:00,2026-09-18T22:00:00+02:00,9.0,3.0,22.0,EUR/MW
fcr_n_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T21:00:00,2026-09-18T23:00:00+02:00,10.0,3.0,30.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-17T22:00:00,2026-09-18T00:00:00+02:00,1.7,1.0,2.8,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-17T23:00:00,2026-09-18T01:00:00+02:00,1.8,1.0,3.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T00:00:00,2026-09-18T02:00:00+02:00,1.8,1.0,3.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T01:00:00,2026-09-18T03:00:00+02:00,1.5,1.0,2.6,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T02:00:00,2026-09-18T04:00:00+02:00,1.4,1.0,2.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T03:00:00,2026-09-18T05:00:00+02:00,1.5,1.0,2.6,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T04:00:00,2026-09-18T06:00:00+02:00,1.6,1.0,3.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T05:00:00,2026-09-18T07:00:00+02:00,1.9,1.0,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T06:00:00,2026-09-18T08:00:00+02:00,2.5,1.0,6.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T07:00:00,2026-09-18T09:00:00+02:00,2.3,1.0,4.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T08:00:00,2026-09-18T10:00:00+02:00,2.3,1.0,4.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T09:00:00,2026-09-18T11:00:00+02:00,2.2,1.0,5.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T10:00:00,2026-09-18T12:00:00+02:00,2.1,1.0,4.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T11:00:00,2026-09-18T13:00:00+02:00,1.8,1.0,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T12:00:00,2026-09-18T14:00:00+02:00,1.8,1.0,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T13:00:00,2026-09-18T15:00:00+02:00,1.7,1.0,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T14:00:00,2026-09-18T16:00:00+02:00,1.6,1.0,3.5,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T15:00:00,2026-09-18T17:00:00+02:00,1.7,1.0,4.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T16:00:00,2026-09-18T18:00:00+02:00,1.9,1.0,5.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T17:00:00,2026-09-18T19:00:00+02:00,2.1,1.0,6.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T18:00:00,2026-09-18T20:00:00+02:00,2.4,1.0,10.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T19:00:00,2026-09-18T21:00:00+02:00,2.4,1.0,9.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T20:00:00,2026-09-18T22:00:00+02:00,2.1,1.0,6.0,EUR/MW
fcr_d_up_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T21:00:00,2026-09-18T23:00:00+02:00,1.9,1.0,5.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-17T22:00:00,2026-09-18T00:00:00+02:00,1.0,0.7,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-17T23:00:00,2026-09-18T01:00:00+02:00,1.0,0.7,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T00:00:00,2026-09-18T02:00:00+02:00,1.0,0.7,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T01:00:00,2026-09-18T03:00:00+02:00,1.0,0.8,2.3,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T02:00:00,2026-09-18T04:00:00+02:00,1.2,0.8,2.5,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T03:00:00,2026-09-18T05:00:00+02:00,1.6,0.9,3.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T04:00:00,2026-09-18T06:00:00+02:00,1.5,0.9,3.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T05:00:00,2026-09-18T07:00:00+02:00,1.3,0.9,2.8,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T06:00:00,2026-09-18T08:00:00+02:00,1.1,0.8,2.5,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T07:00:00,2026-09-18T09:00:00+02:00,1.0,0.7,2.2,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T08:00:00,2026-09-18T10:00:00+02:00,1.0,0.6,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T09:00:00,2026-09-18T11:00:00+02:00,1.0,0.6,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T10:00:00,2026-09-18T12:00:00+02:00,1.0,0.6,2.2,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T11:00:00,2026-09-18T13:00:00+02:00,1.1,0.7,2.5,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T12:00:00,2026-09-18T14:00:00+02:00,1.2,0.7,3.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T13:00:00,2026-09-18T15:00:00+02:00,1.3,0.8,3.3,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T14:00:00,2026-09-18T16:00:00+02:00,1.2,0.8,3.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T15:00:00,2026-09-18T17:00:00+02:00,1.4,0.8,3.5,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T16:00:00,2026-09-18T18:00:00+02:00,1.2,0.7,2.8,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T17:00:00,2026-09-18T19:00:00+02:00,1.0,0.6,2.2,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T18:00:00,2026-09-18T20:00:00+02:00,1.0,0.6,2.2,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T19:00:00,2026-09-18T21:00:00+02:00,1.0,0.7,2.2,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T20:00:00,2026-09-18T22:00:00+02:00,1.0,0.7,2.0,EUR/MW
fcr_d_down_a2,Scout,v0.1,2026-09-17T17:08:15.345457+02:00,2026-09-18T21:00:00,2026-09-18T23:00:00+02:00,1.0,0.7,2.0,EUR/MW
